Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,SDG
3,"B den Braber, KL Evans, JA Oldekop","Impact of protected areas on poverty, extreme poverty, and inequality in Nepal Conserv",2018.0,,Lett,,https://scholar.google.com/scholar?cites=5657350187857269842&as_sdt=2005&sciodt=2007&hl=en,234,2025-05-24 10:27:24,CITATION,,,,,,,,3,0.43,1,3,7.0,"Protected areas (PAs) are key for biodiversity conservation, but there are concerns that they can exacerbate poverty or unequal access to potential benefits, such as those arising from tourism. We assess how Nepalese PAs influence poverty, extreme poverty, and inequality using a multidimensional poverty index, and a quasi‐experimental design that controls for potential confounding factors in non‐random treatment allocation. We specifically investigate the role of tourism in contributing to PA impacts. Nepali PAs reduced overall poverty and extreme poverty, and crucially, did not exacerbate inequality. Benefits occurred in lowland and highland regions, and were often greater when a larger proportion of the area was protected. Spread of benefits to nearby areas outside PAs was negligible. Furthermore, older PAs performed better than more recently established ones, suggesting the existence of time lags. Although tourism was a key driver of poverty alleviation, PAs also reduced extreme poverty in areas with fewer tourists.",,https://scholar.google.com/scholar?q=related:UtQ4nQXygk4J:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
9,"B Devkota, R Thwaites, D Race","Community forestry, rural livelihoods and poverty reduction in Nepal",2017.0,Community Forestry in Nepal,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781315445168-4/community-forestry-rural-livelihoods-poverty-reduction-nepal-binod-devkota-richard-thwaites-digby-race,https://scholar.google.com/scholar?cites=4425132970298088319&as_sdt=2005&sciodt=2007&hl=en,113,2025-05-24 10:27:24,,10.4324/9781315445168-4,,,,,,,9,1.13,3,3,8.0,"… Nepal. This chapter explores the extent to which community forestry has contributed to rural livelihoods, income generation and poverty … hood improvements and poverty reduction, this …",,https://scholar.google.com/scholar?q=related:f5t8uv06aT0J:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,B Dhungel,Impact of remittance flow on economic growth and poverty reduction in Nepal,2016.0,,ciando.com,http://www.ciando.com/img/books/extract/3668233187_lp.pdf,,207,2025-05-24 10:27:24,BOOK,,,,,,,,0,0.0,0,1,9.0,This research uses time-series data to examine the impact of international remittance flow on economic growth and poverty reduction in Nepal. It applies the econometric model …,,https://scholar.google.com/scholar?q=related:YWVqRJTHOdcJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
44,"B Gurung, RB Thapa, DM Gautam, KB Karki, ...",Commercial vegetable farming: An approach for poverty reduction in Nepal,2016.0,… Journal of Nepal,nepjol.info,https://nepjol.info/index.php/AJN/article/view/15518,https://scholar.google.com/scholar?cites=8376198362978682625&as_sdt=2005&sciodt=2007&hl=en,25,2025-05-24 10:27:24,,,,,,,,,44,4.89,9,5,9.0,Poverty reduction of farmers from Kapilbastu and Kaski districts were evaluated with respect to the vegetable farming where PRISM (Prosperity Realization through Irrigation and …,https://nepjol.info/index.php/AJN/article/view/15518/12522,https://scholar.google.com/scholar?q=related:AYeNOQg8PnQJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
2,"B Koirala, SR Adhikari, A Shrestha, A Vaidya, ...",A national equity initiative to address Noncommunicable diseases and injuries: findings and recommendation from the Nepal NCDI poverty Commission,2022.0,Kathmandu University …,nepjol.info,https://nepjol.info/index.php/KUMJ/article/view/54013,https://scholar.google.com/scholar?cites=10840625478940556242&as_sdt=2005&sciodt=2007&hl=en,152,2025-05-24 10:27:24,,,,,,,,,2,0.67,0,5,3.0,"We aimed to assess the burden of NCDIs across socioeconomic groups, their economic impact, existing health service readiness and availability, current policy frameworks and …",https://nepjol.info/index.php/KUMJ/article/view/54013/40406,https://scholar.google.com/scholar?q=related:0vtM32-jcZYJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
3,"B Lamichhane, CS Dhakal",… -Based Measurement of Time Poverty and Assessment of Its Determinants in the Context of an Increasing Number of Female-Headed Households in Nepal,2020.0,IOSR Journal of Agriculture and …,researchgate.net,https://www.researchgate.net/profile/Binod-Lamichhane-2/publication/349427001_Gender-Based_Measurement_of_Time_Poverty_and_Assessment_of_Its_Determinants_in_the_Context_of_an_Increasing_Number_of_Female-_Headed_Households_in_Nepal/links/602f6e0d299bf1cc26d6707b/Gender-Based-Measurement-of-Time-Poverty-and-Assessment-of-Its-Determinants-in-the-Context-of-an-Increasing-Number-of-Female-Headed-Households-in-Nepal.pdf,https://scholar.google.com/scholar?cites=9833851144597309175&as_sdt=2005&sciodt=2007&hl=en,83,2025-05-24 10:27:24,PDF,,,,,,,,3,0.6,2,2,5.0,"… are the significant variables affecting the time poverty of household heads. Based on the … of time-use poverty in Nepal and other developing countries. Keywords: Time poverty, Out-…",https://www.researchgate.net/profile/Binod-Lamichhane-2/publication/349427001_Gender-Based_Measurement_of_Time_Poverty_and_Assessment_of_Its_Determinants_in_the_Context_of_an_Increasing_Number_of_Female-_Headed_Households_in_Nepal/links/602f6e0d299bf1cc26d6707b/Gender-Based-Measurement-of-Time-Poverty-and-Assessment-of-Its-Determinants-in-the-Context-of-an-Increasing-Number-of-Female-Headed-Households-in-Nepal.pdf,https://scholar.google.com/scholar?q=related:94bKl4PbeIgJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,B Rai,On Track: Access to Improved Road Network and Poverty Alleviation in Mid and Far Western Nepal,2021.0,,Reed College,,,291,2025-05-24 10:27:24,CITATION,,,,,,,,0,0.0,0,1,4.0,,,https://scholar.google.com/scholar?q=related:5mDy_WRHLYEJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
2,"B Shapiro, BR Adhikari, NR Baral, B Thierry, ...",Regenerating Forests and Livelihoods in Nepal: A New Lease on Life: Unfolding the Experience of 20 Years of Poverty Alleviation through Leasehold …,2015.0,,CABI,,https://scholar.google.com/scholar?cites=5868132012360145352&as_sdt=2005&sciodt=2007&hl=en,227,2025-05-24 10:27:24,CITATION,,,,,,,,2,0.2,0,5,10.0,,,https://scholar.google.com/scholar?q=related:yBnTe_nKb1EJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,B Sharma,Road connectivity and its impact on women's poverty in Nepal,,"Gender, Roads, and Mobility in Asia",practicalactionpublishing.com,https://practicalactionpublishing.com/pdf/book/860/9781780440507.pdf#page=180,,200,2025-05-24 10:27:24,PDF,,,,,,,,0,0.0,0,1,,"… rural and urban areas helps reduce poverty and overcome gender disparity. … poverty in many developing countries, including Nepal. Not surprisingly, of the 13223 km of roads in Nepal, …",https://practicalactionpublishing.com/pdf/book/860/9781780440507.pdf#page=180,https://scholar.google.com/scholar?q=related:FK0Rb7XmGuIJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
1,B Subedi,Poverty in Nepal: a rural-urban perspective of Rupandehi district,2018.0,,,,https://scholar.google.com/scholar?cites=9868308107815592676&as_sdt=2005&sciodt=2007&hl=en,20,2025-05-24 10:27:24,CITATION,,,,,,,,1,0.14,1,1,7.0,,,https://scholar.google.com/scholar?q=related:5KJ0hPBF84gJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,"BB Chhetri, A Mitra",Assessing impact of women health on poverty based on evidence from Nepal.,2021.0,International Journal of Child Health & …,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=19395965&AN=151694561&h=yD9R9GLhRzVVMPXX7kCrJf3KoErzLIEDuklGlRmXBIcavLLNeJhgS0SbRR6y0Kw8A5b%2Fayjr2NKKcw40XCGulA%3D%3D&crl=c,,171,2025-05-24 10:27:24,,,,,,,,,0,0.0,0,2,4.0,"… Using the Nepal Living Standard Survey (NLSS) data for the year 2010, this paper attempts to investigate and analyze the factors determining poverty and female chronic illness, …",,https://scholar.google.com/scholar?q=related:GDtiP70MhzkJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,"BB Khatri, Y Thapa",The influence of poverty on class engagement toward assignment submission in Community Schools of Nepal,2024.0,,researchsquare.com,https://www.researchsquare.com/article/rs-4426671/latest,,66,2025-05-24 10:27:24,,,,,,,,,0,0.0,0,2,1.0,"… In this context, this study aims to analyze the effect of poverty on students’ class engagement toward assignment summation at community schools in Nepal. The rest of the sections are …",https://www.researchsquare.com/article/rs-4426671/latest.pdf,https://scholar.google.com/scholar?q=related:CD_Sp-VfPuUJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,"BB Khatri, Y Thapa, KP Koirala",The Influence of Poverty on Students' Class Engagement in Community Schools of Nepal,2024.0,Contemporary Research: An …,nepjol.info,https://nepjol.info/index.php/craiaj/article/view/72147,,47,2025-05-24 10:27:24,,,,,,,,,0,0.0,0,3,1.0,"… , this study aims to analyze the effect of poverty on students’ class engagement at community schools in Nepal from the data collected from the Eastern Tarai region of Nepal. This …",https://nepjol.info/index.php/craiaj/article/download/72147/55068,https://scholar.google.com/scholar?q=related:QD3mbh8WOcIJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
55,"BBK Chhetri, HO Larsen, C Smith-Hall","Environmental resources reduce income inequality and the prevalence, depth and severity of poverty in rural Nepal",2015.0,"Environment, Development and …",Springer,https://link.springer.com/article/10.1007/s10668-014-9557-2,https://scholar.google.com/scholar?cites=4740599024721747720&as_sdt=2005&sciodt=2007&hl=en,21,2025-05-24 10:27:24,,10.1007/s10668-014-9557-2,,,,,,,55,5.5,18,3,10.0,"… in Nepal and how environmental income influences poverty and … Poverty indices and Gini decomposition showed that … below poverty lines, the income shortfall as a proportion of poverty …",,https://scholar.google.com/scholar?q=related:CF8aO7L9yUEJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
1,BD Sapkota,"Incidence of Poverty in Nepal: Thought, Trend and Challenges",2020.0,National Development,jndmeerut.org,http://jndmeerut.org/wp-content/uploads/2021/12/Volume-33-No.2-Winter-20202.pdf,https://scholar.google.com/scholar?cites=7083288034926183445&as_sdt=2005&sciodt=2007&hl=en,3,2025-05-24 10:27:24,PDF,,,,,,,,1,0.2,1,1,5.0,"… The purpose of this paper is to review the poverty scenario talking about the trend, challenging factors and provincial comparative analysis of poverty in Nepal. This paper is mainly …",http://jndmeerut.org/wp-content/uploads/2021/12/Volume-33-No.2-Winter-20202.pdf,https://scholar.google.com/scholar?q=related:FcSMW_DkTGIJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,BD Sapkota,Nexus between Agriculture Development and Poverty Reduction in Nepal,,National Development,jndmeerut.org,https://jndmeerut.org/wp-content/uploads/2024/01/3-1.pdf,,178,2025-05-24 10:27:24,PDF,,,,,,,,0,0.0,0,1,,"… national development in Nepal, arguing different … poverty reduction in Nepal focusing on what are the problems of agriculture? And what is the linkage between agriculture and poverty …",https://jndmeerut.org/wp-content/uploads/2024/01/3-1.pdf,https://scholar.google.com/scholar?q=related:X5Nxmf_41O4J:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,BK Subedi,"Land distribution pattern, food sufficiency, and poverty in Nepal",,academia.edu,,https://www.academia.edu/download/57674131/V4I5-1228.pdf,,172,2025-05-24 10:27:24,PDF,,,,,,,,0,0.0,0,1,,"… Nepal Living Standard Survey (NLSS) and Economic Survey, Ministry of Finance (MoF) of the government of Nepal. … in an agricultural country like Nepal land ownership has a significant …",https://www.academia.edu/download/57674131/V4I5-1228.pdf,https://scholar.google.com/scholar?q=related:-HW7Um8U8DIJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
1,BL Sinha,"Cross border migration as the flip side of patriarchy, poverty and development in India and Nepal",2015.0,The Oriental Anthropologist,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0972558X1501500209,https://scholar.google.com/scholar?cites=3814667603354651075&as_sdt=2005&sciodt=2007&hl=en,160,2025-05-24 10:27:24,,10.1177/0972558X1501500209,,,,,,,1,0.1,1,1,10.0,… When Nepal's poverty and patriarchy extended their political … migration pattern between India and Nepal reveal that a new … migration between India and Nepal by working among three …,,https://scholar.google.com/scholar?q=related:wwklavlr8DQJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,BN Sah,Problems and Solutions to alleviate Poverty in Nepal,2021.0,Patan Pragya,nepjol.info,https://nepjol.info/index.php/pragya/article/view/42158,,16,2025-05-24 10:27:24,,,,,,,,,0,0.0,0,1,4.0,"… Poverty is one of the main problems in Nepal. In order to alleviate poverty, various attempts have … Poverty is one of the major topics to discuss in Nepal. The country has been facing …",https://nepjol.info/index.php/pragya/article/download/42158/32064,https://scholar.google.com/scholar?q=related:vSEXgB2p5mMJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
0,BN Sah,Impact of Trade Development in Poverty Reduction in Nepal,2019.0,Cognition,nepjol.info,https://nepjol.info/index.php/cognition/article/view/55555,,59,2025-05-24 10:27:24,,,,,,,,,0,0.0,0,1,6.0,… main objective of the study is to focus on the impact of trade in poverty reduction in Nepal. … trade reform on poverty in Nepal is rural phenomena. The high incidence of poverty is in rural …,https://nepjol.info/index.php/cognition/article/download/55555/41469,https://scholar.google.com/scholar?q=related:ATqrTsEoktUJ:scholar.google.com/&scioq=intitle:poverty+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 1: No Poverty
