Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,SDG
0,Amish Raj Mulmi,War and Peace,2022,All Roads Lead North,Oxford University Press,https://doi.org/10.1093/oso/9780197645994.003.0005,,106,2025-05-24 11:58:21,book-chapter,10.1093/oso/9780197645994.003.0005,,,,,62.0,78.0,0,0.0,0,1,3,"<p>This chapter explains the 1792 war between Nepal and China, and how Rasuwa, the site of the war, has emerged as a modern-day physical manifestation of what China’s economic and infrastructural transformation promises mean to Nepal.</p>",,,"SDG 16: Peace, Justice and Strong Institutions"
3,Amrita Pritam Gogoi,Troubled identitiesWomen ex-combatants in post-conflict Nepal,2017,"Women, Peace and Security in Nepal",Routledge,https://doi.org/10.4324/9781315158723-4,,217,2025-05-24 11:58:21,book-chapter,10.4324/9781315158723-4,,,,,50.0,65.0,3,0.38,3,1,8,"In the People's War in Nepal, fought to uproot the monarchy and all other feudal patriarchal structures from Nepali society, almost one third of the Maoist combatants were women. This chapter analyzes the multiple levels of hierarchies' women combatants are subjected to in terms of their career, marriage, motherhood so on in different social and political settings. This chapter presents an attempt to understand the ways through which certain gender constructs had been challenged in the People's War, and how these violations provided new arenas of maneouvering for the combatants in Nepal. It also tries to locate the shifts and changes in the lives of ex-combatants in the post-conflict situation, and how they see and recount their life in the party within this context. The Maoist movement in Nepal, with its commitment towards the left ideological apparatus, tried to alter various traditional power equations and raised significant questions about women's rights.",,,"SDG 16: Peace, Justice and Strong Institutions"
1,"Anjoo Sharan Upadhyaya, Jason Miklian",Does international aid help women peacebuilders in Nepal?,2017,"Women, Peace and Security in Nepal",Routledge,https://doi.org/10.4324/9781315158723-6,,311,2025-05-24 11:58:21,book-chapter,10.4324/9781315158723-6,,,,,85.0,98.0,1,0.13,1,2,8,"This chapter illustrates the tensions that exist within the operational frameworks of many women's organizations in Nepal. As directors and staff are torn between public support for the programmes that ensure their financial viability, while privately expressing concern that the projects do not take into account local needs, wishes or realities. The chapter draws upon the 'typical' experiences of several women, including: Renu Raj Bhandari, a medical doctor from the plains of Nepal who runs an NGO with branches across the country inspired by Rosa Luxembourg. It also draws upon the 'typical' experiences of Radha Gyawali, a politician from the Communist United-Marxist-Leninist (UML) party who was inspired by her father, a trade union leader in the Indian region of Shillong. The chapter includes the experiences of Durga Sob, a leading Dalit activist from Doti district and Pradip Giri, a former member of the Constituent Assembly from the Congress Party of Nepal and respected political activist.",,,"SDG 16: Peace, Justice and Strong Institutions"
0,Anna Robinson-Pant,"Conflict, education and peace in Nepal: rebuilding education for peace and development <b>Conflict, education and peace in Nepal: rebuilding education for peace and development</b> , by Tejendra Pherali, London, Bloomsbury Academic, 2022, 225 pp., £90 (Hardback), ISBN 9781350028753",2023,Compare: A Journal of Comparative and International Education,Informa UK Limited,https://doi.org/10.1080/03057925.2023.2172244,,611,2025-05-24 11:58:21,journal-article,10.1080/03057925.2023.2172244,0305-7925,,53.0,8.0,1482.0,1483.0,0,0.0,0,1,2,"""Conflict, education and peace in Nepal: rebuilding education for peace and development."" Compare: A Journal of Comparative and International Education, ahead-of-print(ahead-of-print), pp. 1–2",https://www.tandfonline.com/doi/pdf/10.1080/03057925.2023.2172244,,"SDG 16: Peace, Justice and Strong Institutions"
8,Åshild Kolås,"Women, Peace and Security in Nepal",2017,,Routledge,https://doi.org/10.4324/9781315158723,,407,2025-05-24 11:58:21,book,10.4324/9781315158723,,,,,,,8,1.0,8,1,8,,,,"SDG 16: Peace, Justice and Strong Institutions"
0,Bal Bahadur Tamang,"Tourism development planning in local level government: A proposal for Devdaha Municipality, Nepal",2023,Journey for Sustainable Development and Peace Journal,Nepal Journals Online (JOL),https://doi.org/10.3126/jsdpj.v1i02.58272,,826,2025-05-24 11:58:21,journal-article,10.3126/jsdpj.v1i02.58272,2976-1328,,1.0,2.0,162.0,176.0,0,0.0,0,1,2,"Tourism development has been a prominent issue in Nepal’s development. With the promulgation of a new Constitution in 2015 and federal delineation in the country, the local governments have been further provided with the rights of development planning and implementation. In this context, tourism has been an unavoidable part of development planning at the local levels. This paper is based on the case study of the tourism development plan of Devdaha municipality of Rupandehi, Lumbini province. Following both primary and secondary sources of data, this paper discusses different potentialities, challenges, policies, strategies and action plans for 10 years (2023-2033). The plan prepared for the tourism development gives a guideline for bringing about changes in the tourism sector in this Municipality.",https://www.nepjol.info/index.php/jsdpj/article/download/58272/43516,,"SDG 16: Peace, Justice and Strong Institutions"
0,Bandana Pokharel,Gender equality in Nepal: How is it going as a goal of SDG?,2024,Journey for Sustainable Development and Peace Journal,Nepal Journals Online (JOL),https://doi.org/10.3126/jsdpj.v2i1.63260,,768,2025-05-24 11:58:21,journal-article,10.3126/jsdpj.v2i1.63260,2976-1328,,2.0,1.0,112.0,127.0,0,0.0,0,1,1,"This paper explores the relationship between gender equality and the Sustainable Development Goals (SDGs) in the context of Nepal. The paper aims to shed light on the multifaceted challenges faced by Nepalese society in achieving gender parity and sustainable development simultaneously. It begins by providing a comprehensive overview of the status of gender equality in Nepal, examining key indicators such as education, employment, healthcare, and political participation. The study then delves into the intersectionality of gender issues and the SDGs, analyzing how achieving gender equality contributes to the accomplishment of broader development objectives. It investigates the interlinkages between gender-specific targets outlined in the SDGs and their impact on poverty reduction, economic growth, environmental sustainability, and social inclusion in the Nepalese context. It uses a method of exploring and consolidating secondary sources to discuss how SDGs impact social, economic, and environmental aspects, emphasizing the significance of gender equality for human well-being and justice. It stresses the necessity of unified efforts to address gender gaps, empower women, and involve them in decision-making. The findings and recommendations presented in this paper contribute to ongoing discussions on gender equality and sustainable development in Nepal, providing insights for policymakers, researchers, and practitioners alike.",https://www.nepjol.info/index.php/jsdpj/article/download/63260/47830,,"SDG 16: Peace, Justice and Strong Institutions"
0,Bishnu Bahadur K C,Peace Education in the Schools of Nepal,2023,Academia Research Journal,Nepal Journals Online (JOL),https://doi.org/10.3126/academia.v2i2.56998,,843,2025-05-24 11:58:21,journal-article,10.3126/academia.v2i2.56998,2961-1989,,2.0,2.0,166.0,180.0,0,0.0,0,1,2,"Political changes took place in the history of Nepal. According to the changed system, there should have been a system of peace education in school education, but it was not. After the change in the state system, peace education should be managed to make the common citizens feel the peace expected. Clear aspects of peace education should be kept in the school curriculum, national education objectives, level objectives, themes, and teaching facilitation. In other forms of education, non-formal education, distance education, teacher training, school seminars and programs like peace education should also be made widespread. In order to make peace in school, society and the country, to awaken the consciousness of peace, to build an ideal and civilized society, the inner peace of every person should be developed. Meditation and yoga aspects should be used in various aspects of school and society. Aspects of peace should be taken as an integral part of daily living and social life. The important aspects of peace should be arranged in school education, the aspects of the Vedas of Eastern philosophy and Tripitaka of Buddhist philosophy should be implemented effectively.",https://www.nepjol.info/index.php/academia/article/download/56998/42611,,"SDG 16: Peace, Justice and Strong Institutions"
4,"Bishnu Raj Upreti, Sharmila Shivakoti",The Struggle of Female Ex-Combatants in Nepal,2018,Peace Review,Informa UK Limited,https://doi.org/10.1080/10402659.2017.1419937,,219,2025-05-24 11:58:21,journal-article,10.1080/10402659.2017.1419937,1040-2659,,30.0,1.0,78.0,86.0,4,0.57,2,2,7,,https://www.tandfonline.com/doi/pdf/10.1080/10402659.2017.1419937,,"SDG 16: Peace, Justice and Strong Institutions"
18,"Brandon A. Kohrt, Minyoung Yang, Sauharda Rai, Anvita Bhardwaj, Wietse A. Tol, Mark J. D. Jordans",Recruitment of child soldiers in Nepal: Mental health status and risk factors for voluntary participation of youth in armed groups.,2016,Peace and Conflict: Journal of Peace Psychology,American Psychological Association (APA),https://doi.org/10.1037/pac0000170,,841,2025-05-24 11:58:21,journal-article,10.1037/pac0000170,1532-7949,,22.0,3.0,208.0,216.0,18,2.0,3,6,9,"Preventing involuntary conscription and voluntary recruitment of youth into armed groups are global human rights priorities. Pathways for self-reported voluntary recruitment and the impact of voluntary recruitment on mental health have received limited attention. The objective of this study was to identify risk factors for voluntarily joining armed groups, as well as the association of conscription status and mental health. In Nepal, interviews were conducted with 258 former child soldiers who participated in a communist (Maoist) revolution. Eighty percent of child soldiers joined 'voluntarily'. Girls were 2.07 times as likely to join voluntarily (95% CI, 1.03-4.16,",http://psycnet.apa.org/journals/pac/22/3/208.pdf,,"SDG 16: Peace, Justice and Strong Institutions"
0,Chiranjibi Bhandari,Reflection on Past Assumptions Vs Present Realities of Social Reintegration in Nepal,2024,Nepal’s Peace Process,Routledge,https://doi.org/10.4324/9781003289876-7,,861,2025-05-24 11:58:21,book-chapter,10.4324/9781003289876-7,,,,,85.0,99.0,0,0.0,0,1,1,"After the Comprehensive Peace Accord (CPA) of 2006, a decade-long conflict was brought to an end. The agreement disbanded the militia of the CPN-Maoist and relocated the combatants to different cantonment sites after the UN verification process. With the CPA and other subsequent agreements signed in the period of 2006 to 2012, the issue of the management of arms and armies remained a popular debate among academics, political parties, civil societies, and policy communities. Nepal's approach of managing ex-combatants and their weapons is known as a successful homegrown model, designed and led by national actors in mutual understanding and flexible manner. This chapter revisits the ex-combatants in Nepal from the cantonment stay to the present time, including the time period from 2011 to 2020. The life experience of ex-combatants itself is interesting, as their identity has been transformed drastically, challenging their own assumptions of their role in post-conflict society. This chapter, based on personal experiences and testimonials, explicated past assumptions and the present realities of those ex- combatants.",,,"SDG 16: Peace, Justice and Strong Institutions"
2,Dahlia Simangan,Beyond Indices of Peace and Sustainability: Everyday Perspectives from Nepal,2023,Peace Review,Informa UK Limited,https://doi.org/10.1080/10402659.2023.2243244,,36,2025-05-24 11:58:21,journal-article,10.1080/10402659.2023.2243244,1040-2659,,35.0,3.0,536.0,549.0,2,1.0,2,1,2,"Click to increase image sizeClick to decrease image size ACKNOWLEDGMENTSThe author wishes to acknowledge the Network for Education and Research on Peace and Sustainability (NERPS) at Hiroshima University for the financial support provided to the data collection for this paper, Riyaz Karki of Peace Perspectives in Nepal for the local consultation and FGD facilitation, and John Lee Candelaria of Hiroshima University for the research assistance provided during the conceptualization phase of the research project. The scoping workshop participated by members of the NERPS research cluster on ""Sustainable Peace and Peaceful Sustainability in Conflict Affected Societies"" was instrumental to the conceptualization of the research for this paper. The author is also grateful to Peace Review's editorial team and two anonymous referees for their constructive feedback throughout the review process.DISCLOSURE STATEMENTNo potential conflict of interest was reported by the author(s).Additional informationNotes on contributorsDahlia SimanganDahlia Simangan is Associate Professor at Hiroshima University's Center for Peaceful and Sustainable Futures of The IDEC Institute. She contributes to the research activities of the Network for Education and Research on Peace and Sustainability (NERPS) and teaching activities of the International Peace and Co-existence Program. Prior to that, she was a Kanagawa University Japan Society for the Promotion of Science (JSPS) postdoctoral fellow for research in Japan, nominated by the United Nations University – Center for Policy Research (UNU-CPR) in Tokyo. She holds a PhD in International, Political and Strategic Studies from the Australian National University. Her research interests in peace and conflict include topics on post-conflict peacebuilding, the relationship between peace and sustainability and international relations in the Anthropocene. E-mail: simangan@hiroshima-u.ac.jp",https://www.tandfonline.com/doi/pdf/10.1080/10402659.2023.2243244,,"SDG 16: Peace, Justice and Strong Institutions"
0,Deepak Chaudhary,Hydropower Development and Economic Growth in Nepal: Challenges and Prospects,2024,Journey for Sustainable Development and Peace Journal,Nepal Journals Online (JOL),https://doi.org/10.3126/jsdpj.v2i1.63236,,528,2025-05-24 11:58:21,journal-article,10.3126/jsdpj.v2i1.63236,2976-1328,,2.0,1.0,1.0,18.0,0,0.0,0,1,1,"Nepal is rich in water resources, and hydropower development has been a key issue for the country's socio-economic development. But, it needs to produce huge amounts of electricity to support economic activities and growth, though it faces challenges. The paper attempts to fill this gap by studying hydropower development in support of economic growth and overall development, and further discussing its challenges through a literature review analysis and Key Informant Interviews. Economically, Nepal has more than 42000 MW of hydropower generation capacity, but the present generation capacity is 2945 MW, though only below more than 50 percent of the total generation capacity works out in the dry season due to low water discharge and faces a deficiency of electricity. Nepal also imports electricity from India to fulfill domestic demands in the season. There is a gap in the demand and supply lines. Hydropower has become a de-facto reality in light of economic development and the production of hydropower is crucial as Nepal exported electricity of Rs.15.4 billion worth last year. However, this study shows that the prospect of hydropower development is optimistic, though, there are several challenges in terms of priorities of needy projects, investment, environment-forest-land policies, and governance aspects. If pragmatic policy, effective governance, and leadership interventions are adopted on time, challenges can be overcome.",https://www.nepjol.info/index.php/jsdpj/article/download/63236/47799,,"SDG 16: Peace, Justice and Strong Institutions"
0,Deepak Chaudhary,The implication of ‘Smart Village’ in Nepal: Sustainable rural development perspective,2023,Journey for Sustainable Development and Peace Journal,Nepal Journals Online (JOL),https://doi.org/10.3126/jsdpj.v1i1.52595,,610,2025-05-24 11:58:21,journal-article,10.3126/jsdpj.v1i1.52595,2976-1328,,1.0,1.0,1.0,20.0,0,0.0,0,1,2,"The main objective of the study is to discuss the importance of ‘smart villages’ in Nepal considering it would enhance rural and local development. The analytical review literature of both theoretical and empirical data and documents and observation as methods are adopted for the study. The majority of the population in Nepal resides in rural areas. Similarly, rural-urban migration is common. There is a wide gap between rural and urban in terms of infrastructure development and poverty. The rural population stands for 27 % of poverty, which is higher than the urban (15%). Many parts of the local levels face a lack of infrastructure, poor public services, and technologies. The exodus of youth from villages has resulted in decreasing agriculture production. Considering topography, population, limitation of land, and migration trends; the concept of smart villages is rational and it will have evident implications for rural development. The concept of smart villages will sustainably enhance the rural economy, minimizing the rural-urban economies gap.",https://www.nepjol.info/index.php/jsdpj/article/download/52595/39394,,"SDG 16: Peace, Justice and Strong Institutions"
0,"Deepak Chaudhary, Kabita Maharjan",Climate Change Variability and its Impacts in Nepal,2023,Journey for Sustainable Development and Peace Journal,Nepal Journals Online (JOL),https://doi.org/10.3126/jsdpj.v1i02.58219,,521,2025-05-24 11:58:21,journal-article,10.3126/jsdpj.v1i02.58219,2976-1328,,1.0,2.0,47.0,57.0,0,0.0,0,2,2,"This paper aims to explore the climate variability in agriculture and discuss adaptation. Climate change has been an issue in relation to water, agriculture, and ultimately livelihood in the community. It impedes the ecosystem of nature and society. In Nepal, the temperature growth rate is increasing day by day and it reached 0.180C which contributes to climate change variability and it is contributing to the scarcity of water and hence, the impact on agricultural production. Similarly, only a small amount of available water (4.7%) in Nepal has been effectively utilized. The majority of households in Nepal depend upon agriculture and livestock. The imbalance in agriculture production is also directly related to nutrition and health. Many parts of the Karnali province have been faced with food deficiency and malnutrition. Due to the challenges, the proper utilization and sustainable use of water sources for securing food security in Nepal is imperative.  ",https://www.nepjol.info/index.php/jsdpj/article/download/58219/43508,,"SDG 16: Peace, Justice and Strong Institutions"
