Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,SDG
0,,Macroeconomic Variables and Effect on Stock Prices: Correlation Evidence from Nepal,2022,International Journal of Multidisciplinary Research and Analysis,Everant Journals,https://doi.org/10.47191/ijmra/v5-i7-03,,411,2025-05-24 11:33:57,journal-article,10.47191/ijmra/v5-i7-03,2643-9840,,5.0,7.0,,,0,0.0,0,0,3,"This paper attempts to study the macroeconomic factors that affect the stock prices in Nepal. It considers the annual data of four macroeconomic variables that affect the NEPSE Index; inflation rate, broad money supply, gross domestic product, and per capita income from 2011-2021 and tries to find out the influence of these variables on the NEPSE index (stock prices). It uses the Pearson correlation matrix to study the relationship between stock prices ad macroeconomic variables. The results obtained from correlation analysis revealed that market performance of stock prices is found to respond positively to broad money supply and gross domestic product and negatively to the inflation rate as expected. Also, the NEPSE index is not affected by the changes in the per capita income of the nation. These findings help to build up economic and financial policies in the nation and stabilize the capital stock market in Nepal.",,,SDG 12: Responsible Consumption and Production
0,,Fall armyworm on maize - Nepal.,2019,PlantwisePlus Knowledge Bank,CABI Publishing,https://doi.org/10.1079/pwkb.20197800519,,518,2025-05-24 11:33:57,dataset,10.1079/pwkb.20197800519,,,,,,,0,0.0,0,0,6,,,,SDG 12: Responsible Consumption and Production
0,,Afterword: the lessons from Nepal,2016,"Aid, Technology and Development",Routledge,https://doi.org/10.4324/9781315621630-25,,519,2025-05-24 11:33:57,book-chapter,10.4324/9781315621630-25,,,,,236.0,239.0,0,0.0,0,0,9,"First, although many development projects end in failure – thus often making poor people poorer and corrupt states even more corrupt – some development projects have beneficial impacts on poverty alleviation, the accumulation of social capital, environmental protection and the improvement of people's health and general well-being. This is perhaps an unsurprising conclusion, but still worth noting given the current policy debates about development aid around the world, which range from 'close the [World] Bank!' on the one hand to 'triple development aid!' on the other (Verweij and Gyawali 2006). Nepal is strewn with highly expensive development failures that have lined the pockets of Western consultants and companies, as well as less-than-honest domestic decision makers (see Chapters 3, 4 and 10). These include the infamous Arun 3 dam and similarly large hydro projects, often pushed by the World Bank and other aid donors (Chapter 8). They also include the ill-fated privatisation of Bara Forest, foisted upon local communities by a Finnish logging company and the Finnish International Development Agency in the 1980s (Chapter 1).",,,SDG 12: Responsible Consumption and Production
0,,Nepal Adjusts to the British “Forward Policy”,2023,Nepal,University of California Press,https://doi.org/10.2307/jj.2430549.9,,535,2025-05-24 11:33:57,book-chapter,10.2307/jj.2430549.9,,,,,128.0,150.0,0,0.0,0,0,2,,,,SDG 12: Responsible Consumption and Production
0,,Social structure of Nepal,2016,Social Transformation in Post-conflict Nepal,Routledge,https://doi.org/10.4324/9781315666037-3,,555,2025-05-24 11:33:57,book-chapter,10.4324/9781315666037-3,,,,,35.0,59.0,0,0.0,0,0,9,,,,SDG 12: Responsible Consumption and Production
0,,Map of Nepal,2019,In the Circle of the Dance,Cornell University Press,https://doi.org/10.7591/9781501725319-001,,592,2025-05-24 11:33:57,book-chapter,10.7591/9781501725319-001,,,,,,,0,0.0,0,0,6,,http://www.degruyter.com/view/books/9781501725319/9781501725319-001/9781501725319-001.xml,,SDG 12: Responsible Consumption and Production
0,,"Research Policy Interface:Incentivizing Communities for Ecosystem Services in Nepal, 9 November 2016, Kathmandu Nepal; Workshop Report",2017,,International Centre for Integrated Mountain Development (ICIMOD),https://doi.org/10.53055/icimod.851,,639,2025-05-24 11:33:57,report,10.53055/icimod.851,,,,,,,0,0.0,0,0,8,,,,SDG 12: Responsible Consumption and Production
0,,Advancing social justice and decent work in Nepal,2025,,ILO,https://doi.org/10.54394/ells8027,,659,2025-05-24 11:33:57,report,10.54394/ells8027,,,,,,,0,0.0,0,0,1,,,,SDG 12: Responsible Consumption and Production
0,,Appendix A: Caste Hierarchy in Nepal,2020,Planning Families in Nepal,Rutgers University Press,https://doi.org/10.36019/9780813578644-009,,706,2025-05-24 11:33:57,book-chapter,10.36019/9780813578644-009,,,,,127.0,128.0,0,0.0,0,0,5,,https://www.degruyter.com/view/book/9780813578644/10.36019/9780813578644-009.xml,,SDG 12: Responsible Consumption and Production
0,,Public Expenditure and Financial Accountability Assessment: Nepal PFM Performance Assessment II,2015,,"World Bank, Kathmandu",https://doi.org/10.1596/22368,,783,2025-05-24 11:33:57,book,10.1596/22368,,,,,,,0,0.0,0,0,10,,,,SDG 12: Responsible Consumption and Production
0,,‘POOR BUT BEAUTIFUL’ NEPAL,2025,Orphanage Tourism in Nepal,Anthem Press,https://doi.org/10.2307/jj.24751876.6,,907,2025-05-24 11:33:57,book-chapter,10.2307/jj.24751876.6,,,,,23.0,52.0,0,0.0,0,0,1,,,,SDG 12: Responsible Consumption and Production
0,,Nepal Challenges the Lion:,2023,Nepal,University of California Press,https://doi.org/10.2307/jj.2430549.7,,922,2025-05-24 11:33:57,book-chapter,10.2307/jj.2430549.7,,,,,75.0,102.0,0,0.0,0,0,2,"BackgroundAntimicrobial resistance (AMR) is a major global public health concern and its surveillance is a fundamental tool for monitoring the development of AMR. In 1998, the Nepalese Ministry of Health (MOH) launched an Infectious Disease (ID) programme. The key components of the programme were to establish a surveillance programme for AMR and to develop awareness among physicians regarding AMR and rational drug usage in Nepal.MethodsAn AMR surveillance programme was established and implemented by the Nepalese MOH in partnership with the International Centre for Diarrhoeal Disease Research, Bangladesh (ICDDR, B) from 1998 to 2003. From 2004 to 2012, the programme was integrated and maintained as a core activity of the National Public Health Laboratory (NPHL) and resulted in an increased number of participating laboratories and pathogens brought under surveillance. The main strategies were to build national capacity on isolation, identification and AMR testing of bacterial pathogens, establish laboratory networking and an External Quality Assessment (EQA) programme, promote standardised recording and reporting of results, and to ensure timely analysis and dissemination of data for advocacy and national policy adaptations. The programme was initiated by nine participating laboratories performing AMR surveillance on Vibrio cholerae, Shigella spp., Streptococcus pneumoniae, Haemophilus influenzae, and Neisseria gonorrhoeae.ResultsThe number of participating laboratories was ultimately increased to 13 and the number of pathogens under surveillance was increased to seven (Salmonella spp. was added to the surveillance programme in 2002 and extended spectrum β-lactamase producing Escherichia coli in 2011). From 1999 to 2012, data were available on 17,103 bacterial isolates. During the AMR programme, we observed changing trends in serovars/ species for Salmonella spp., Shigella spp. and V. cholerae and changing AMR trend for all organisms. Notably, N. gonorrhoeae isolates demonstrated increasing resistance to ciprofloxacin. Additionally, the performance of the participating laboratories improved as shown by annual EQA data evaluation.ConclusionsThis Nepalese AMR programme continues and serves as a model for sustainable surveillance of AMR monitoring in resource limited settings.",,,SDG 12: Responsible Consumption and Production
0,,“Here in Nepal There Are No Old Deaf People”:,2016,Signing and Belonging in Nepal,Gallaudet University Press,https://doi.org/10.2307/j.ctv2rh2bgf.8,,999,2025-05-24 11:33:57,book-chapter,10.2307/j.ctv2rh2bgf.8,,,,,65.0,88.0,0,0.0,0,0,9,"Signing and belonging in Nepal presents an insightful examination of what deafness means in the cultural, linguistic, political, religious, geographic, and social contexts of Nepal. This book is extremely engaging and readable and presents many interesting accounts of what deafness means in Nepal. It would be a great choice for anyone who is interested in learning about different cultures and languages.",,,SDG 12: Responsible Consumption and Production
0,"A Dhungana, HP Ghimire",Patterns of Cancer Occurrence in Nepal,2019,Journal of Gandaki Medical College-Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/jgmcn.v12i1.22601,,498,2025-05-24 11:33:57,journal-article,10.3126/jgmcn.v12i1.22601,2070-4259,,12.0,1.0,9.0,12.0,0,0.0,0,2,6,"Background: Cancer is a public health problem throughout the world and Nepal is not an exception. Actual information on pattern of cancer morbidity and mortality is possible only from population-based registry, which unfortunately is lacking in Nepal. Objectives: The objective of this study is to determine the pattern of cancer occurrence in Nepal with respect to different pertinent variables. Methods: A descriptive cross sectional study was done among 198 admitted patients from Bhaktapur Cancer Hospital using semi-structured interview schedule. Data entry and analysis was done on IBM SPSS V20. Descriptive statistical measures were employed. Results: This study showed that cancer was seen in advanced age group with no sex wise variations. Majority was married, literate, from rural area, of upper caste and upper lower socioeconomic status. Cancer of lung, rectum and bile duct were more frequent in males in contrary to that of breast, ovary and cervix in females. Malignant neoplasm of digestive organs in males and that of female genital organs in females were the commonest to occur according to ICD-10 classification. Conclusions: Cancer is rapidly emerging non-communicable disease throughout the world. Despite lack of population based disease registry, patterns of disease from this hospital study emphasize prioritizing the health promotive activities against cancer in the general population.",https://www.nepjol.info/index.php/JGMCN/article/download/22601/19232,,SDG 12: Responsible Consumption and Production
4,"A Joshi, D Kalauni","Gender role in vegetable production in rural farming system of Kanchanpur, Nepal",2019,SAARC Journal of Agriculture,Bangladesh Journals Online (JOL),https://doi.org/10.3329/sja.v16i2.40263,,269,2025-05-24 11:33:57,journal-article,10.3329/sja.v16i2.40263,2312-8038,,16.0,2.0,109.0,118.0,4,0.67,2,2,6,"Agriculture is the primary occupation for the majority of Nepalese populace for their livelihood; the case is especially true for rural areas of Nepal. While both male and female engage in diverse agricultural activities, gender-specific roles in agricultural decision-making are significant. A survey study was conducted in three wards of Kanchanpur district (Majhgau-14, Bhuda-02, and Baghphata-19) to examine the gender-specific labor input in vegetable production activities. Eighty households were chosen by random sampling and a scheduled interview was carried out. Most of the activities such as fence construction, transplanting, fertilizer use, harvesting, cleaning, and grading were found typically female's responsibility. However, males were found dominantly involved in land preparation. Also, males were found to have relatively more access to, and control over farm resources and played dominant role in decision making than women. The findings of this study revealed that there are gender-specific domains in rural farming system. Therefore, there is a need to develop gender friendly technology and policy while formulating specific project planning and development efforts. SAARC J. Agri., 16(2): 109-118 (2018)",https://www.banglajol.info/index.php/SJA/article/download/40263/30809,,SDG 12: Responsible Consumption and Production
0,A. Karki,"Comparative Analysis of Production and Marketing of Mandarin Orange in Kristhinachnechaur and Nirmalpokhari Villages of Kaski, Nepal",2018,Nepalese Horticulture,Nepal Journals Online (JOL),https://doi.org/10.3126/nh.v13i1.30149,,177,2025-05-24 11:33:57,journal-article,10.3126/nh.v13i1.30149,2542-2936,,13.0,1.0,52.0,58.0,0,0.0,0,1,7,Abstract avialbale on the FUll text.,https://www.nepjol.info/index.php/nh/article/download/30149/24165,,SDG 12: Responsible Consumption and Production
0,"A. Tiwari, K.B. Adhikari, S.M. Dhungana","Economics of orthodox tea production: a case of Ilam, Nepal",2018,Journal of Agriculture and Environment,Nepal Journals Online (JOL),https://doi.org/10.3126/aej.v18i0.19884,,237,2025-05-24 11:33:57,journal-article,10.3126/aej.v18i0.19884,2091-1009,,18.0,,1.0,5.0,0,0.0,0,3,7,"Research on economic analysis of conventional orthodox tea in Ilam district of Nepal was conducted by selecting Fikkal and Kanyam area of Suryodaya Municipality purposely. The average area under tea cultivation was 0.67 hectares per household in Fikkal area and 0.57 hectares per household in Kanyam area. The average productivity of green leaf in Fikkal area was found slightly higher than Kanyam area. The average cost of green leaf production per ropani in Fikkal area was found higher than Kanyam area. It was more in small category compared to large category in both study area. This signified the principle of economies of scale. Gross margin per hectares was positively correlated with increased farm size in both the study areas. Overall benefit-cost ratio was greater than one in both the study areas. The study revealed the scarcity of quality inputs and inadequate technical knowhow, quick perishability of green leaf, price instability, and unavailability of auction market, weak horizontal coordination and vertical coordination at the different stages of tea value chains were the major problems in the study area.",https://www.nepjol.info/index.php/AEJ/article/download/19884/16372,,SDG 12: Responsible Consumption and Production
3,"A. Tuladhar, D.R. Khanal",Coffee production in Nepal – a brief review,2020,Acta Horticulturae,International Society for Horticultural Science (ISHS),https://doi.org/10.17660/actahortic.2020.1274.21,,74,2025-05-24 11:33:57,journal-article,10.17660/actahortic.2020.1274.21,0567-7572,,,1274.0,161.0,166.0,3,0.6,2,2,5,,https://www.actahort.org/members/showpdf?booknrarnr=1274_21,,SDG 12: Responsible Consumption and Production
0,"A. Tuladhar, D.R. Khanal","Coffee production and pest control in pocket areas of Nepal, a brief review",2024,Acta Horticulturae,International Society for Horticultural Science (ISHS),https://doi.org/10.17660/actahortic.2024.1387.38,,196,2025-05-24 11:33:57,journal-article,10.17660/actahortic.2024.1387.38,0567-7572,,,1387.0,277.0,282.0,0,0.0,0,2,1,,https://www.actahort.org/members/showpdf?booknrarnr=1387_38,,SDG 12: Responsible Consumption and Production
0,A.B. Joshi,Vaccination should be a priority approach for Japanese encephalitis prevention in Nepal,2024,Journal of Institute of Medicine Nepal,"Institute of Medicine, Nepal",https://doi.org/10.59779/jiomnepal.211,,672,2025-05-24 11:33:57,journal-article,10.59779/jiomnepal.211,1993-2987,,28.0,1.0,1.0,2.0,0,0.0,0,1,1,<jats:p>N/A</jats:p>,https://www.jiomnepal.edu.np/index.php/jiomnepal/article/download/211/195,,SDG 12: Responsible Consumption and Production
0,"Aadesh Budhathoki, Naresh Kazi Tamrakar",Durability of sandstones from Sub-Himalaya of central Nepal,2022,Journal of Nepal Geological Society,Nepal Journals Online (JOL),https://doi.org/10.3126/jngs.v63i01.50823,,500,2025-05-24 11:33:57,journal-article,10.3126/jngs.v63i01.50823,2676-1378,,,,13.0,24.0,0,0.0,0,2,3,"The Sub-Himalaya of Nepal experiences sub-tropical climate where geologically young and delicate sedimentary rocks are prone to chemical and physical weathering and consequent erosion. The main aim of this study is to identify and evaluate the durability characteristics of some sandstones against slaking, freezing-thawing and abrasion. Lithosomes were characterized in the field. The following laboratory tests included measurements of dry density, specific gravity, water absorption, Slake Durability Index (SDI), Sulphate Soundness (SS), and Los Angles Abrasion (LAA). Sandstones from the Lower Siwalik Subgroup (LSS) are massive to cross-stratified, very fine- to medium-grained, and occasionally calcareous, whereas the sandstone from the Middle Siwalik Subgroup (MSS) are mostly cross-stratified to few massive, medium- to coarse-grained with salt-and-pepper appearance, and uncommonly calcareous. Sandstones have four different types of deterioration and had high to extremely high SDI. The majority of the sandstones have displayed similar slaking tendencies. Under the five-cycle SS test, the majority of sandstones from LSS and MSS have experienced low final weight loss (below 10%). However, two from LSS and three from MSS have experienced greater final weight loss. The LAA values range from 29.66% to 99.14%, and except two sandstones from LSS, rest of the samples have exceeded 45% abrasion showing they were incompetent in terms of abrasion test, and are highly susceptible to abrasion. The uniformity factor ranges from 0.21 to 0.44 indicating that all the sandstones were of non-uniform hardness. Correlation among physical parameter and durability indices was weak to moderate probably because of varied nature of sandstones.",https://www.nepjol.info/index.php/JNGS/article/download/50823/37954,,SDG 12: Responsible Consumption and Production
0,"Aadesh Budhathoki, Naresh Kazi Tamrakar",Durability of sandstones from Sub-Himalaya of central Nepal,2022,Journal of Nepal Geological Society,Nepal Journals Online (JOL),https://doi.org/10.3126/jngs.v63i01.50823,,501,2025-05-24 11:33:57,journal-article,10.3126/jngs.v63i01.50823,2676-1378,,,,13.0,24.0,0,0.0,0,2,3,"The Sub-Himalaya of Nepal experiences sub-tropical climate where geologically young and delicate sedimentary rocks are prone to chemical and physical weathering and consequent erosion. The main aim of this study is to identify and evaluate the durability characteristics of some sandstones against slaking, freezing-thawing and abrasion. Lithosomes were characterized in the field. The following laboratory tests included measurements of dry density, specific gravity, water absorption, Slake Durability Index (SDI), Sulphate Soundness (SS), and Los Angles Abrasion (LAA). Sandstones from the Lower Siwalik Subgroup (LSS) are massive to cross-stratified, very fine- to medium-grained, and occasionally calcareous, whereas the sandstone from the Middle Siwalik Subgroup (MSS) are mostly cross-stratified to few massive, medium- to coarse-grained with salt-and-pepper appearance, and uncommonly calcareous. Sandstones have four different types of deterioration and had high to extremely high SDI. The majority of the sandstones have displayed similar slaking tendencies. Under the five-cycle SS test, the majority of sandstones from LSS and MSS have experienced low final weight loss (below 10%). However, two from LSS and three from MSS have experienced greater final weight loss. The LAA values range from 29.66% to 99.14%, and except two sandstones from LSS, rest of the samples have exceeded 45% abrasion showing they were incompetent in terms of abrasion test, and are highly susceptible to abrasion. The uniformity factor ranges from 0.21 to 0.44 indicating that all the sandstones were of non-uniform hardness. Correlation among physical parameter and durability indices was weak to moderate probably because of varied nature of sandstones.",https://www.nepjol.info/index.php/JNGS/article/download/50823/37954,,SDG 12: Responsible Consumption and Production
