Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,SDG
141,"AZ Nowak, G Dahal",The contribution of education to economic growth: Evidence from Nepal,2016.0,International Journal of Economic Sciences,ijes-journal.org,https://www.ijes-journal.org/journal/article/view/140,https://scholar.google.com/scholar?cites=464497813177154804&as_sdt=2005&sciodt=2007&hl=en,4,2025-05-24 12:46:31,,,,,,,,,141,15.67,71,2,9.0,… aim of finding the contribution of education in economic growth of Nepal. The results of the … the view that education contributes to economic growth. The results from OLS education at …,https://www.ijes-journal.org/journal/article/download/140/138,https://scholar.google.com/scholar?q=related:9Lxe0Uw6cgYJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
7,B Acharya,Education policies and practices for ensuring quality education in Nepal,2024.0,Nepal Journal of Multidisciplinary Research,,,https://scholar.google.com/scholar?cites=10823859111581334399&as_sdt=2005&sciodt=2007&hl=en,12,2025-05-24 12:46:31,CITATION,,,,,,,,7,7.0,7,1,1.0,"Background: Nepal's education policies and practices focus on enhancing the quality of education by implementing guidelines, regulations, and initiatives established by the government and educational institutions. The policies and practices are carefully crafted to address various aspects of the education system, ensuring that all students can access equitable, thorough, and effective educational opportunities. 
Objectives: This study examines the education policies and practices implemented in Nepal to ensure high-quality education. 
Method: An analytical and descriptive research design has been applied to analyze the data. Data were collected through a comprehensive field survey. Questionnaires were distributed to students, teachers, and guardians, while head teachers were interviewed. Additionally, policy experts and local leaders participated in a focused group discussion. 
Results: The study found a strong correlation between various dimensions of quality education and the overall quality of education. Specifically, motivation, teaching-learning pedagogy, school environment, and training and development were found to be statistically significant in improving the quality of education. However, no significant relationship was found between resources and the quality of education. The regression results also showed similar findings.  
Conclusion: Based on the hypothesis, it can be inferred that there was a positive impact of motivation, teaching-learning pedagogy, school environment, and training and development on the quality of education, even in primary and basic education settings. The study suggests that resources do not have a significant impact on the quality of education in primary and basic education. 
Novelty: The researcher has expected that by implementing education acts, policies, and programs, Nepal's school education will be improved ensuring education quality.",https://nepjol.info/index.php/njmr/article/download/65271/49538,https://scholar.google.com/scholar?q=related:fzuuxIMSNpYJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
4,B Acharya,Education policies and practices for basic and Primary Education development in Nepal,2019.0,Molung Educational Frontier,nepjol.info,https://nepjol.info/index.php/mef/article/view/33584,https://scholar.google.com/scholar?cites=12416549507509592043&as_sdt=2005&sciodt=2007&hl=en,161,2025-05-24 12:46:31,,,,,,,,,4,0.67,4,1,6.0,… Education policies allow management to guide operations without constant management intervention. Education policies in Nepal … with the issues regarding Education Policy Practice …,https://nepjol.info/index.php/mef/article/download/33584/26402/,https://scholar.google.com/scholar?q=related:6x8py_1xUKwJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
2,"B Acharya, KR Kharel, YM Upadhyaya",Development of Education and Health Sector for Socio-Economic Transformation in Nepal,2023.0,Nepal Journal of …,nepjol.info,https://nepjol.info/index.php/njmr/article/download/59519/44464/175918,https://scholar.google.com/scholar?cites=9096682525280498491&as_sdt=2005&sciodt=2007&hl=en,139,2025-05-24 12:46:31,PDF,,,,,,,,2,1.0,1,3,2.0,"… of Nepal by analyzing the progress made in its education and health sectors. Education is the … Therefore, the objective of this research is to analyze the progress of education in Nepal …",https://nepjol.info/index.php/njmr/article/download/59519/44464/175918,https://scholar.google.com/scholar?q=related:O_PYeY_oPX4J:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
4,"B Acharya, KR Kharel, YM Upadhyaya…",A critical appraisal of education policy practices ensuring free and compulsory school education: Insights from Nepal,2024.0,… Journal of Education …,academia.edu,https://www.academia.edu/download/118967866/7916.pdf,https://scholar.google.com/scholar?cites=18151635407764369248&as_sdt=2005&sciodt=2007&hl=en,90,2025-05-24 12:46:31,PDF,,,,,,,,4,4.0,1,4,1.0,"… The government of Nepal has implemented various programs to promote the advancement of education. The present research focuses on school education in Nepal, giving pupils with …",https://www.academia.edu/download/118967866/7916.pdf,https://scholar.google.com/scholar?q=related:YK8yXDuQ5_sJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
0,"B Acharya, O Poudel, P Acharya, KR Kharel, S Kharel",Analysis of Foreign Aid Effectiveness for School Education Improvement and Economic Growth of Nepal,2024.0,Nepal Journal of …,,,,195,2025-05-24 12:46:31,CITATION,,,,,,,,0,0.0,0,5,1.0,,https://nepjol.info/index.php/njmr/article/download/71672/56464,https://scholar.google.com/scholar?q=related:Upsc6VLvogUJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
54,"B Acharya, S Hirachan, JS Mandel, C van Dyke",The mental health education gap among primary care providers in rural Nepal,2016.0,Academic Psychiatry,Springer,https://link.springer.com/article/10.1007/s40596-016-0572-5,https://scholar.google.com/scholar?cites=9201636017781207419&as_sdt=2005&sciodt=2007&hl=en,104,2025-05-24 12:46:31,,10.1007/s40596-016-0572-5,,,,,,,54,6.0,14,4,9.0,… The undergraduate medical education curriculum in Nepal … in mental health care in Nepal simply do not match the burden … leading cause of death for women aged 15–49 in Nepal [10]. …,https://pmc.ncbi.nlm.nih.gov/articles/PMC4938769/pdf/nihms793131.pdf,https://scholar.google.com/scholar?q=related:e_FJsDTHsn8J:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
2,"B Acharya, S Sigdel",A Critical Review of Education Policy Provisions in Nepal Focusing on Basic Education,2024.0,… Journal of Management and Social Sciences,nepjol.info,https://nepjol.info/index.php/ijmss/article/view/69446,https://scholar.google.com/scholar?cites=17196428028116982171&as_sdt=2005&sciodt=2007&hl=en,35,2025-05-24 12:46:31,,,,,,,,,2,2.0,1,2,1.0,… Nepal's basic and primary education policy provisions. … plans and education acts' basic and primary education policies and … and basic education policies and practices in Nepal were the …,https://nepjol.info/index.php/ijmss/article/download/69446/52973,https://scholar.google.com/scholar?q=related:m9l7VS78pe4J:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
0,"B Acharya, S Sigdel",Examining Inclusive Education Policies of Nepal: A Comprehensive Review Analysis,2023.0,Nepalese Journal of Development and Rural …,nepjol.info,https://nepjol.info/index.php/njdrs/article/view/64135,,115,2025-05-24 12:46:31,,,,,,,,,0,0.0,0,2,2.0,… This study seeks to interpret inclusive education policies in Nepal to ensure they align with … Nepal has conducted a thorough evaluation of its inclusive education policies. An analytical …,https://nepjol.info/index.php/njdrs/article/download/64135/48598,https://scholar.google.com/scholar?q=related:14NR8nzB0V0J:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
5,"B Adhikari, U Bhandari, K Adhikari",Enhancement of Education 4.0 in Nepal: A Review from School Level Technology Change,2020.0,Quest Journal of Management and …,nepjol.info,https://nepjol.info/index.php/qjmss/article/view/33309,https://scholar.google.com/scholar?cites=2858589532695606126&as_sdt=2005&sciodt=2007&hl=en,89,2025-05-24 12:46:31,,,,,,,,,5,1.0,2,3,5.0,… education process. This paper aims to explore pandemic as a driver of enhancement of Education 4.0 in Nepal … The paper applies the thorough review of the literature on Education 4.0 …,https://nepjol.info/index.php/qjmss/article/download/33309/26416,https://scholar.google.com/scholar?q=related:brP41gjAqycJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
8,B Binod,Educational development and improve the quality of education in Nepal,2016.0,American Journal of Educational Research,Citeseer,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=b6907c073cf93c71259e8d640af99502626b4c76,https://scholar.google.com/scholar?cites=16075018499953281661&as_sdt=2005&sciodt=2007&hl=en,54,2025-05-24 12:46:31,PDF,,,,,,,,8,0.89,8,1,9.0,… at all levels of school education of Nepal. Nepal has achieved genuine progress in increasing enrolments and access to education in the last fifty years. However quality and equity of …,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=b6907c073cf93c71259e8d640af99502626b4c76,https://scholar.google.com/scholar?q=related:fUqMFyjwFd8J:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
1,B Khanal,Free Basic Education in Nepal: A Myth or Reality,2023.0,Panauti Journal,nepjol.info,https://nepjol.info/index.php/panauti/article/view/63550,https://scholar.google.com/scholar?cites=2172230865984662661&as_sdt=2005&sciodt=2007&hl=en,69,2025-05-24 12:46:31,,,,,,,,,1,0.5,1,1,2.0,"… from this study proves that basic education is not free in Nepal. So, the Constitutional commitment to the Nepal Government’s free and compulsory basic education is merely a myth at …",https://nepjol.info/index.php/panauti/article/download/63550/48050,https://scholar.google.com/scholar?q=related:hawnsXZQJR4J:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
31,B Lamsal,Exploring issues surrounding a safe and conducive digital learning space in Nepal: A preparation for online education in the post-pandemic era,2022.0,… inclusion during an era of online education,igi-global.com,https://www.igi-global.com/chapter/exploring-issues-surrounding-a-safe-and-conducive-digital-learning-space-in-nepal/307367,https://scholar.google.com/scholar?cites=9667628080349348393&as_sdt=2005&sciodt=2007&hl=en,113,2025-05-24 12:46:31,,,,,,,,,31,10.33,31,1,3.0,"… In Nepal, various educational institutions have likewise … Despite the growing literature on emergency remote education, … for a successful online education in Nepal. The findings of this …",,https://scholar.google.com/scholar?q=related:KYLQjYRQKoYJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
1,B Pandey,Analysis of Economic Cost of Secondary Level Education in Nepal,2022.0,Patan Prospective Journal,nepjol.info,https://nepjol.info/index.php/ppj/article/view/52878,https://scholar.google.com/scholar?cites=1648066269422787104&as_sdt=2005&sciodt=2007&hl=en,86,2025-05-24 12:46:31,,,,,,,,,1,0.33,1,1,3.0,… unit cost in the secondary education in Nepal. ii) estimate the opportunity cost in the secondary education in Nepal. iii) evaluate net economiccost in the secondary education in Nepal. …,https://nepjol.info/index.php/ppj/article/download/52878/39581,https://scholar.google.com/scholar?q=related:IJo_S4ob3xYJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
3,B Poudyal,"Emergence, representation, and reception of education policy in Nepal",2020.0,University of Newcastle. Retrieved October,nova.newcastle.edu.au,https://nova.newcastle.edu.au/vital/access/services/Download/uon:37346/ATTACHMENT01,https://scholar.google.com/scholar?cites=7757066945003838690&as_sdt=2005&sciodt=2007&hl=en,58,2025-05-24 12:46:31,PDF,,,,,,,,3,0.6,3,1,5.0,"… of education policy and its discourses in Nepal. Essentially, the primary stakeholders driving education and its policies are the bureaucrats in the Nepal Ministry of Education and Sports …",https://nova.newcastle.edu.au/vital/access/services/Download/uon:37346/ATTACHMENT01,https://scholar.google.com/scholar?q=related:4tzgq0mjpmsJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
8,BB Shahi,Practices of inclusive education in Nepal,2022.0,Marsyangdi Journal,nepjol.info,https://nepjol.info/index.php/mj/article/view/47958,https://scholar.google.com/scholar?cites=2112371834596386048&as_sdt=2005&sciodt=2007&hl=en,47,2025-05-24 12:46:31,,,,,,,,,8,2.67,8,1,3.0,"… education (TVE) from the stakeholders' perspectives including subject teachers, SMC members, and students in Nepal… But there are only a few inclusive practices have occurred in Nepal…",https://nepjol.info/index.php/mj/article/download/47958/35875,https://scholar.google.com/scholar?q=related:AGWo4v2mUB0J:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
21,BK Basnet,Earthquake and its impacts on education: Aftermath Nepal quake 2015,2020.0,The European Educational Researcher,eu-er.com,https://eu-er.com/article/earthquake-and-its-impacts-on-education-aftermath-nepal-quake-2015-11622,https://scholar.google.com/scholar?cites=218240192576984581&as_sdt=2005&sciodt=2007&hl=en,129,2025-05-24 12:46:31,,,,,,,,,21,4.2,21,1,5.0,… the district education office and the local NGO staff working in the field of education before and … The inclusion of school disaster risk reduction (DRR) education in the curriculum and …,https://eu-er.com/download/earthquake-and-its-impacts-on-education-aftermath-nepal-quake-2015-11622.pdf,https://scholar.google.com/scholar?q=related:BZZDgkxYBwMJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
4,BK Khadka,English in Education in Nepal: A Comprehensive Overview,2024.0,Journal of NELTA Gandaki,nepjol.info,https://nepjol.info/index.php/jong/article/view/70184,https://scholar.google.com/scholar?cites=13339863232472558393&as_sdt=2005&sciodt=2007&hl=en,39,2025-05-24 12:46:31,,,,,,,,,4,4.0,4,1,1.0,"… language teaching in Nepal. More specifically, I have reviewed and discussed two broad themes such as English in school education in Nepal and English in higher education in Nepal. …",https://nepjol.info/index.php/jong/article/download/70184/53526,https://scholar.google.com/scholar?q=related:OSvSq-62ILkJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
3,BK Khadka,Impact of E-Pedagogy in English E-Class in Higher Education of Nepal,2023.0,Bodhi: An Interdisciplinary Journal,nepjol.info,https://nepjol.info/index.php/BOHDI/article/view/61845,https://scholar.google.com/scholar?cites=18194684494053475574&as_sdt=2005&sciodt=2007&hl=en,155,2025-05-24 12:46:31,,,,,,,,,3,1.5,3,1,2.0,"… of Nepal as the Ministry of Education in Nepal endorsed a guideline on 31st May 2020 to facilitate student learning through the alternative system (Ministry of Education, … , Nepal faced a …",https://nepjol.info/index.php/BOHDI/article/download/61845/46538,https://scholar.google.com/scholar?q=related:9oRd1CWBgPwJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
8,"BK Shrestha, P Gupta",Impact of value education in personal behaviour of students: A case study of Nepal,2019.0,Nepal Journal of Multidisciplinary Research,,,https://scholar.google.com/scholar?cites=3341732347481764065&as_sdt=2005&sciodt=2007&hl=en,162,2025-05-24 12:46:31,CITATION,,,,,,,,8,1.33,4,2,6.0,"Values are certain characteristics which affect the behaviour and characters of an individual. Values are a kind of standard principles that are used to judge the worth of an idea or action. They provide the criteria by which we decide whether something is good or bad, right or wrong. Values are taught by the value education of school. In Nepal, there is separate course of value education in basic education (grade 6 to 8). The main aim of this study was to explore the impact of value education in personal behaviour of students. The study was conducted in three districts (Dolkha, Kavre and Chitwan) of Nepal among the 600 students and teachers. The study was based on the quantitative approach. The result shows that the value education had taught basic qualities of life like Honesty, hard work, respect for others, cooperation, compassion, and forgiveness. It has brought the positive change in personal behaviour of students. Though, they reported the need of improvement in teaching practices because there was significant difference between the importance level and practice level of value education to teach the quality of life to change in personal behaviour.",https://nepjol.info/index.php/njmr/article/download/26285/21874/,https://scholar.google.com/scholar?q=related:4TAVYt03YC4J:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
2,"BM Joshi, U Acharya, SP Khatiwada",Policy versus reality: Challenges of implementing ICT in higher education in Nepal,2024.0,Pragyaratna प्रज्ञारत्न,nepjol.info,https://nepjol.info/index.php/pragyaratna/article/view/71003,https://scholar.google.com/scholar?cites=14768945589196155717&as_sdt=2005&sciodt=2007&hl=en,168,2025-05-24 12:46:31,,,,,,,,,2,2.0,1,3,1.0,"… the ICT policies of Nepal that are related to higher education. In the context of Nepal, this study is … in the use of ICT in higher education. While the Nepalese government has introduced …",https://nepjol.info/index.php/pragyaratna/article/download/71003/54152,https://scholar.google.com/scholar?q=related:Resbn8PV9cwJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
14,BP Aryal,Financing of technical and vocational education and training in Nepal,2020.0,Journal of Education and Research,nepjol.info,https://nepjol.info/index.php/JER/article/view/31898,https://scholar.google.com/scholar?cites=16674886457731778237&as_sdt=2005&sciodt=2007&hl=en,183,2025-05-24 12:46:31,,,,,,,,,14,2.8,14,1,5.0,"… Of late, TVET governance has become a greater policy concern in Nepal mainly to address … to the total national budget and total education budget, the actual allocation still seems …",https://nepjol.info/index.php/JER/article/download/31898/25216,https://scholar.google.com/scholar?q=related:vQYTz-IYaecJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
9,"BP Pant, BC Luitel, B Bjønness, S Gjøtterud",“Science” and “art” as ways of knowing in school education in Nepal for an inclusive learning environment,2023.0,Discover Education,Springer,https://link.springer.com/article/10.1007/s44217-023-00039-w,https://scholar.google.com/scholar?cites=8344149467065622386&as_sdt=2005&sciodt=2007&hl=en,81,2025-05-24 12:46:31,HTML,10.1007/s44217-023-00039-w,,,,,,,9,4.5,2,4,2.0,"… In the case of Nepal, we were influenced by the British-Indian Education system, and the focus on the “unquestionable nature of scientific facts”, whose foundation is on materialism, has …",https://link.springer.com/article/10.1007/s44217-023-00039-w,https://scholar.google.com/scholar?q=related:ch82KbtfzHMJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
8,"BR Lamichhane, BC Luitel",A critical rendition to the development of mathematics education in Nepal: an anticolonial proposal,2023.0,British Journal for the History of …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/26375451.2022.2109832,https://scholar.google.com/scholar?cites=10973899446177375347&as_sdt=2005&sciodt=2007&hl=en,171,2025-05-24 12:46:31,,10.1080/26375451.2022.2109832,,,,,,,8,4.0,4,2,2.0,… The history of mathematics education in Nepal had not been … ignorant about Nepal's mathematics education history. … of the history of mathematics education. By using anticolonial …,,https://scholar.google.com/scholar?q=related:cyRCcmcfS5gJ:scholar.google.com/&scioq=intitle:education+intitle:nepal&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2024,SDG 4: Quality Education
