Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,SDG
0,,"Peer Review #1 of ""Identifying and prioritising climate change adaptation actions for greater one-horned rhinoceros (Rhinoceros unicornis) conservation in Nepal (v0.1)""",2022,,PeerJ,https://doi.org/10.7287/peerj.12795v0.1/reviews/1,,142,5/24/2025 11:45,peer-review,10.7287/peerj.12795v0.1/reviews/1,,,,,,,0,0.0,0,0,3,"Climate change has started impacting species, ecosystems, genetic diversity within species, and ecological interactions and is thus a serious threat to conserving biodiversity globally.In the absence of adequate adaptation measures, biodiversity may continue to decline, and many species will possibly become extinct.Given that global temperature continues to increase, climate change adaptation has emerged as an overarching framework for conservation planning.We identified both ongoing and probable climate change adaptation actions for greater one-horned rhinoceros conservation in Nepal through a combination of literature review, key informant surveys (n=53), focus group discussions (n=37) and expert consultation (n=9), and prioritised the identified adaptation actions through stakeholder consultation (n=17).The majority of key informants (>80%) reported that climate change has been impacting rhinoceros, and more than 65% of them believe that rhinoceros habitat suitability in Nepal has been shifting westwards.Despite these perceived risks, climate change impacts have not been incorporated well into formal conservation planning for rhinoceros.Out of 20 identified adaptation actions under nine adaptation strategies, identifying and protecting climate refugia, restoring the existing habitats through wetland and grassland management, creating artificial highlands in floodplains to provide rhinoceros with refuge during severe floods, and translocating them to other suitable habitats received higher priority.These adaptation actions may contribute to reducing the vulnerability of rhinoceros to the likely impacts of climate change.This study is the first of its kind in Nepal and is expected to provide a guideline to align ongoing conservation measures into climate change adaptation planning for rhinoceros.Further, we emphasise the need to integrating likely climate change impacts",,,SDG 13: Climate Action
0,,"Proceedings of the training on the impact of climate change on the Kabul River basin using the JAMS/J2000 modelling system 06-16 November 2019, Kathmandu, Nepal",2020,,International Centre for Integrated Mountain Development (ICIMOD),https://doi.org/10.53055/icimod.964,,272,5/24/2025 11:45,report,10.53055/icimod.964,,,,,,,0,0.0,0,0,5,,,,SDG 13: Climate Action
0,,"Summary Report of HUC Academy 2018: Climate Science and Adaptation in the Hindu Kush Himalayan Region- A Transdisciplinary Approach 1-14 July 2018 Kathmandu and Pokhara, Nepal",2019,,International Centre for Integrated Mountain Development (ICIMOD),https://doi.org/10.53055/icimod.922,,278,5/24/2025 11:45,report,10.53055/icimod.922,,,,,,,0,0.0,0,0,6,,,,SDG 13: Climate Action
0,"Adish Khezri, Arbind Man Tuladhar, Jaap Zevenbergen",Land-Based Strategic Model by Integrating Diverse Policies for Climate Change Adaptation in Nepal,2017,Climate Change Management,Springer International Publishing,https://doi.org/10.1007/978-3-319-64599-5_4,,100,5/24/2025 11:45,book-chapter,10.1007/978-3-319-64599-5_4,1610-2010,,,,41.0,57.0,0,0.0,0,3,8,,http://link.springer.com/content/pdf/10.1007/978-3-319-64599-5_4,,SDG 13: Climate Action
1,"Adish Khezri, Rohan Bennett, Jaap Zevenbergen","Defining the Requirements of an Information System for Climate Change Adaptation in the Mountain Communities of Dolakha, Nepal",2018,Climate,MDPI AG,https://doi.org/10.3390/cli6020047,,46,5/24/2025 11:45,journal-article,10.3390/cli6020047,2225-1154,,6.0,2.0,47.0,47.0,1,0.14,0,3,7,"Community-based Adaptation Programs (CAPs) that involve the participation of communities are being actively promoted in mountainous areas. These areas are climate sensitive and are often heavily influenced by landslides, floods, and drought. This research indicates that designers of adaptation programs seek to develop and implement CAPs based on international viewpoint and their obligations, but not community requirements. Such CAPs create uneven access to information resources for communities and do not implicitly reduce community vulnerability. In response, the research proposes the establishment of an Information System (IS) to support delivery of reliable climate adaptation services to mountain communities. This research uses Nepal as a case study that experiences a lack of effective adaptation programs due to its varied topography, prevalent climate-related disasters, and barriers in capacity building and institutional development. The results of the analyses indicate that the national level focuses on preparing adaptation action plans, whilst district levels and Non-Governmental Organization (NGO) focus on facilitating adaptation implementation for community and individuals. Additionally, the results reveal that an IS can enhance the design and implementation of CAP. Finally, the results are used to articulate prioritized services for an IS to assist communities who are in the greatest need of climate service delivery.",https://www.mdpi.com/2225-1154/6/2/47/pdf,,SDG 13: Climate Action
54,"Aishwarya Bhattacharjee, JosÃ© AnadÃ³n, David Lohman, Tenzing Doleck, Tarendra Lakhankar, Bharat Shrestha, Praseed Thapa, Durga Devkota, Sundar Tiwari, Ajay Jha, Mohan Siwakoti, Naba Devkota, Pramod Jha, Nir Krakauer","The Impact of Climate Change on Biodiversity in Nepal: Current Knowledge, Lacunae, and Opportunities",2017,Climate,MDPI AG,https://doi.org/10.3390/cli5040080,,245,5/24/2025 11:45,journal-article,10.3390/cli5040080,2225-1154,,5.0,4.0,80.0,80.0,54,6.75,5,14,8,"Nepal has an extreme altitudinal range from 60â8850 m with heterogeneous topography and distinct climatic zones. The country is considered a biodiversity hotspot, with nearly a quarter of the land area located in protected areas. Nepal and the surrounding Himalayan region are particularly vulnerable to climate change because of their abrupt ecological and climatic transitions. Tens of millions of people rely on the regionâs ecosystem services, and observed and modeled warming trends predict increased climate extremes in the Himalayas. To study the ecological impacts of climate change in Nepal and inform adaptation planning, we review the literature on past, present, and predicted future climatic changes and their impacts on ecological diversity in Nepal. We found few studies focusing on organisms, while research on species and communities was more common. Most studies document or predict species range shifts and changes in community composition. Results of these few investigations highlight major lacunae in research regarding the effects of changing climate on species comprising the Himalayan biota. Further empirical work is needed at all levels of biological organization to build on information regarding direct ecological impacts of climatic changes in the region. Countries face an ever-increasing threat of climate change, and Nepal has strong physiographic, elevational, and climatic gradients that could provide a useful model for studying the effects of climate change on a mountainous, and highly biodiverse, area.",https://www.mdpi.com/2225-1154/5/4/80/pdf,,SDG 13: Climate Action
22,"Ajay Jha, Razan Malla, Mohan Sharma, Jeeban Panthi, Tarendra Lakhankar, Nir Krakauer, Soni Pradhanang, Piyush Dahal, Madan Shrestha",Impact of Irrigation Method on Water Use Efficiency and Productivity of Fodder Crops in Nepal,2016,Climate,MDPI AG,https://doi.org/10.3390/cli4010004,,235,5/24/2025 11:45,journal-article,10.3390/cli4010004,2225-1154,,4.0,1.0,4.0,4.0,22,2.44,2,9,9,"Improved irrigation use efficiency is an important tool for intensifying and diversifying agriculture in Nepal, resulting in higher economic yield from irrigated farmlands with a minimum input of water. Research was conducted to evaluate the effect of irrigation method (furrow vs. drip) on the productivity of nutritious fodder species during off-monsoon dry periods in different elevation zones of central Nepal. A split-block factorial design was used. The factors considered were treatment location, fodder crop, and irrigation method. Commonly used local agronomical practices were followed in all respects except irrigation method. Results revealed that location effect was significant (p < 0.01) with highest fodder productivity seen for the middle elevation site, Syangja. Species effects were also significant, with teosinte (Euchlaena mexicana) having higher yield than cowpea (Vigna unguiculata). Irrigation method impacted green biomass yield (higher with furrow irrigation) but both methods yielded similar dry biomass, while water use was 73% less under drip irrigation. Our findings indicated that the controlled application of water through drip irrigation is able to produce acceptable yields of nutritionally dense fodder species during dry seasons, leading to more effective utilization and resource conservation of available land, fertilizer and water. Higher productivity of these nutritional fodders resulted in higher milk productivity for livestock smallholders. The ability to grow fodder crops year-round in lowland and hill regions of Nepal with limited water storages using low-cost, water-efficient drip irrigation may greatly increase livestock productivity and, hence, the economic security of smallholder farmers.",https://www.mdpi.com/2225-1154/4/1/4/pdf,,SDG 13: Climate Action
0,Alok Rajouria,Cash and Climate: The Potential Role of Cash Transfers in Adaptation to Climate Change,2019,New Angle: Nepal journal of social science and public policy,Southasia Institute of Advanced Studies (SIAS),https://doi.org/10.53037/na.v6i1.6,,161,5/24/2025 11:45,journal-article,10.53037/na.v6i1.6,2773-8051,,6.0,1.0,86.0,98.0,0,0.0,0,1,6,"It is now evident that the consequences of climate change falls disproportionately upon the poor and vulnerable populations. With increasingly unpredictable and erratic rainfall, droughts, floods, and the consequent crop failures, the lives and livelihoods of low-income groups are in constant and increased threat. The national and local adaptation plans, on one hand, strategically aim to strengthen the livelihoods and resilience of vulnerable households, cash transfers as a part of the national social protection program, on the other hand, are effectively employed for poverty reduction and strengthening the resilience of vulnerable groups. While both embody clear and overlapping objective of reduction of poverty and vulnerability to shocks, they are functioning independently, sans coordination. As social protection mechanisms are increasingly integrated with climate change adaptation and disaster risk reduction in other developing and emerging economies, this article introduces the concept of adaptive social protection and its relevance to the challenges of climate change in the context of Nepal. This policy-relevant paper is based on literature review and secondary sources. Literature gathered and reviewed for this paper include publications derived through online searches using carefully selected keywords. Nepalâs national social protection system is analysed for its potential in managing climate risks, when it is interfaced with the Local Adaption Plan of Actions (LAPA). This article pursues the research question: how can the social protection system be made more shock responsive and adaptive to climate-induced disasters? It concludes with the call for innovative cash-based policy mechanisms that utilise vulnerability mapping of LAPAs, and proactively address poverty, vulnerability and other constraints to human development while being responsive to climate-induced disasters.",https://newangle.sias-southasia.org/index.php/new/article/download/6/51,,SDG 13: Climate Action
0,Amber Prasad Pant,Climate change and forest management in Nepal,2017,Protecting Forest and Marine Biodiversity,Edward Elgar Publishing,https://doi.org/10.4337/9781786439499.00016,,128,5/24/2025 11:45,book-chapter,10.4337/9781786439499.00016,,,,,,,0,0.0,0,1,8,"The chapter analyses recent policies and legal frameworks dealing with climate change and sustainable forest management in Nepal and draws the conclusion that climate change is increasing, and having serious impacts, at all of the global, regional and national levels. The health and vitality of forest ecosystems are adversely affected by climatic as well as land use changes. The role of forest management, and the legal control thereof, in adapting to and mitigating the impact of climate change has become a global concern. Nepal has a climate change policy and has taken various legislative steps. The various national legislative and policy instruments relevant to climate change in Nepal are canvassed; and then Nepal's position within various international fora is considered. While Nepal's own greenhouse gas emissions are negligible, the country faces significant problems with the effects on its forests from emissions from developed countries and its large neighbours China and India. Finally, suggestions are made as to future reform.",https://china.elgaronline.com/view/edcoll/9781786439482/9781786439482.xml,,SDG 13: Climate Action
0,"Ananta Raj Dhungana, Vikash Kumar KC, Purna Bahadur Khand, Surya Mani Dhungana",Determinants of Householdsâ Adaptation Practices against Climate Change Impact on Off-farm Activities in Western Hill of Nepal,2020,Nepal Journal of Mathematical Sciences,Nepal Journals Online (JOL),https://doi.org/10.3126/njmathsci.v1i0.34163,,238,5/24/2025 11:45,journal-article,10.3126/njmathsci.v1i0.34163,2738-9928,,1.0,,55.0,64.0,0,0.0,0,4,5,"Climate change is one of the serious concerns which have a substantial impact in all areas of human civilization. Among these areas, agriculture is the worst hit sector. This study aims to analyze the determinants of householdsâ adaptation practices against climate change impact on off-farm activities in western hill of Nepal. It utilizes the data collected from six village development committees from three districts (Lamjung, Tanahu and Kaski) of western hill of Nepal. Out of 245793 Households 556 households were chosen for the survey. A systematic random sampling technique was used to select the respondents. Data was collected using pre-tested structured questionnaire through face to face interview with household head or a household member having age 45 years and above with residing in that locality since last 15 years. Binary logistic regression analysis has been carried out. Household size is only the matter for determining the households' adaptation practices for shifting to non-agricultural activities which is also the matter for temporary migration to another places. Education is the determining factor for changing the food consumption habit and temporary migration. Agriculture skill is the common determining factor for change in food consumption habit and shifting to non-agricultural activities. Sex and marital status are the major determining factors only for shifting to non-agricultural employment. Age is the significant predictor of temporary migration. Caste is also the major determining factor for changing the food consumption habit and temporary migration respectively.",https://www.nepjol.info/index.php/njmathsci/article/download/34163/26876,,SDG 13: Climate Action
7,"Andrea Barrueto, Juerg Merz, Nicole Clot, Thomas Hammer",Climate Changes and Their Impact on Agricultural Market Systems: Examples from Nepal,2017,Sustainability,MDPI AG,https://doi.org/10.3390/su9122207,,249,5/24/2025 11:45,journal-article,10.3390/su9122207,2071-1050,,9.0,12.0,2207.0,2207.0,7,0.88,2,4,8,"Global climate models foresee changes in temperature and precipitation regimes that shift regional climate zones and influence the viability of agricultural market systems. Understanding the influence of climate change on the different sub-sectors and functions of a market system is crucial to increasing the systemsâ climate resilience and to ensuring the long-term viability of the sectors. Our research applies a new approach to climate change analysis to better understand the influence of climate change on each step of an agricultural market systemâon its core (processing units, storage facilities and sales) and support functions (sapling supply, research, insurance and agricultural policy). We use spatial climate analyses to investigate current and projected changes in climate for different regions in Nepal. We then analyse the risks and vulnerabilities of the sub-sectors banana, charcoal, coffee, macadamia, orange, vegetables and walnut. Our results show that temperatures and precipitation levels will change differently depending on the climatic regions, and that climate change elicits different responses from the market functions both between and within each of the different sub-sectors. We conclude that climate-related interventions in market systems must account for each different market functionâs specific response and exposure to climate change, in order to select adaptation measures that ensure long-term climate resilience.",https://www.mdpi.com/2071-1050/9/12/2207/pdf,,SDG 13: Climate Action
0,"Anita Bhattarai, Kabita Pandey, Gayatri Paudel, Sanjeeb Bhattarai",Agroforestry: An Inspirational Case of Diversified Farmers Income and Climate Change Adaptation Strategy in the Mid-hills of Central Nepal,2023,"Forestry: Journal of Institute of Forestry, Nepal",Nepal Journals Online (JOL),https://doi.org/10.3126/forestry.v20i1.64266,,222,5/24/2025 11:45,journal-article,10.3126/forestry.v20i1.64266,2631-2425,,20.0,1.0,1.0,11.0,0,0.0,0,4,2,"Agroforestry (AF) plays an important role in food security, climate change mitigation and adaptation, and environmental resources preservation and restoration. This study was carried out in Raksirang rural municipality of Makwanpur district, Nepal aiming at assessing existing AF practices, their contribution to climate change adaptation, household income and livelihood improvement of the indigenous Chepang Community. Mixed methodological approaches including key informant interviews, group discussions, household surveys were employed for data collection. The data were analyzed by using descriptive and inferential statistics (percentage, mean, frequency distribution, graphics) and F-test. Local communities have been found practicing various AF systems including Agri-silviculture, Silvo-pasture, Horti-silviculture, Apiculture and Silvo-fishery. Adoption of AF practices contributed 72.82% of total Householdâs income, in which income from livestock was highest (32.88%). The strategies followed by the local communities in response to climate change included planting of trees and grasses, improved farming practices by growing commercial fruits; replacing farm activities with non-farm activities; use ofÂ  farm yard manure, chemical fertilizer, pesticides and planting crop earlier than actual sowing time. Trees and grass plantation should be done periodically and promotion of Non-Timber Forest Products (NTFPs) in their AF practices should be encouraged. It will finally contribute in the improvement of local adaptation.",https://www.nepjol.info/index.php/forestry/article/download/64266/48704,,SDG 13: Climate Action
0,"Anju Vijayan Nair, Sungwook Wi, Colin Gleason, Rijan Bhakta Kayastha, Efthymios I. Nikolopoulos",Climate change impact on precipitation-phase partitioning and streamflow for glacierized catchments in Nepal,2022,,Copernicus GmbH,https://doi.org/10.5194/egusphere-egu22-10735,,270,5/24/2025 11:45,posted-content,10.5194/egusphere-egu22-10735,,,,,,,0,0.0,0,5,3,"&lt;p&gt;The change in climate, characterized by spatial and temporal variations in precipitation and temperature, significantly impacts the hydrological processes and water resources availability. Quantifying long-term changes in climatic variables and their effect on streamflow are crucial for understanding watershed hydrology and developing effective climate adaptation and water management strategies. In this study, we aim to quantify the changes in precipitation, temperature, and streamflow over the last 70 years (1950-2020) for two glacierized catchments in Nepal: Marsyangdi and Budigandaki River Basins. We utilize a distributed hydrological model (HYMOD_DS) forced by the most recent release of the ERA5 Land reanalysis product. Our investigation focuses on evaluating the impact of spatiotemporal changes in precipitation phases (either snow or rainfall) on streamflow characteristics. Specifically, we analyze the temporal trends and changes in the distribution of snow and rainfall and resulting streamflow separated into surface runoff and baseflow at daily and seasonal scales. The ERA5 Land reanalysis indicates a decrease in mean annual total precipitation for the period 1950-1980 and an increasing trend afterward. Annual mean temperature exhibits a rising trend for the entire period. Streamflow simulations for both basins revealed a significantly increased total flow over the last 20 years, primarily due to an increase in rainfall-induced streamflow. The results from this study will provide critical insight into the hydrology of glacierized basins and serve as a reference for water resources planning under climate change.&lt;/p&gt;",,,SDG 13: Climate Action
0,Anup K. C.,Climate Change Communication in Nepal,2017,Climate Change Management,Springer International Publishing,https://doi.org/10.1007/978-3-319-70066-3_2,,22,5/24/2025 11:45,book-chapter,10.1007/978-3-319-70066-3_2,1610-2002,,,,21.0,35.0,0,0.0,0,1,8,,http://link.springer.com/content/pdf/10.1007/978-3-319-70066-3_2,,SDG 13: Climate Action
0,Anup K. C.,Erratum to: Climate Change Communication in Nepal,2018,Climate Change Management,Springer International Publishing,https://doi.org/10.1007/978-3-319-70066-3_27,,37,5/24/2025 11:45,book-chapter,10.1007/978-3-319-70066-3_27,1610-2002,,,,,,0,0.0,0,1,7,,http://link.springer.com/content/pdf/10.1007/978-3-319-70066-3_27,,SDG 13: Climate Action
