Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,SDG
0,,Party Politics in Postrevolutionary Nepal,2023,Democratic Innovations in Nepal,University of California Press,https://doi.org/10.2307/jj.2430528.10,,776,2025-05-24 11:56:20,book-chapter,10.2307/jj.2430528.10,,,,,124.0,147.0,0,0.0,0,0,2,,,,SDG 15: Life on Land
0,,Appendix B: Trends in Contraceptive Use in Nepal,2020,Planning Families in Nepal,Rutgers University Press,https://doi.org/10.36019/9780813578644-010,,802,2025-05-24 11:56:20,book-chapter,10.36019/9780813578644-010,,,,,129.0,130.0,0,0.0,0,0,5,,https://www.degruyter.com/view/book/9780813578644/10.36019/9780813578644-010.xml,,SDG 15: Life on Land
0,,"Map of Mustang, Nepal",2020,The Ends of Kinship,University of Washington Press,https://doi.org/10.1515/9780295747705-004,,804,2025-05-24 11:56:20,book-chapter,10.1515/9780295747705-004,,,,,,,0,0.0,0,0,5,,https://www.degruyter.com/document/doi/10.1515/9780295747705-004/xml,,SDG 15: Life on Land
0,,"1. Intersections: Gender, Class, and Caste in Nepal",2020,Planning Families in Nepal,Rutgers University Press,https://doi.org/10.36019/9780813578644-004,,831,2025-05-24 11:56:20,book-chapter,10.36019/9780813578644-004,,,,,17.0,40.0,0,0.0,0,0,5,,https://www.degruyter.com/view/book/9780813578644/10.36019/9780813578644-004.xml,,SDG 15: Life on Land
0,,Nepal,2022,CABI Compendium,CABI Publishing,https://doi.org/10.1079/cabicompendium.108524,,840,2025-05-24 11:56:20,dataset,10.1079/cabicompendium.108524,,,,,,,0,0.0,0,0,3,This is a datasheet on Nepal.,,,SDG 15: Life on Land
0,,Nepal,2019,,United Nations Publications,https://doi.org/10.18356/fc1b37d2-es,,842,2025-05-24 11:56:20,component,10.18356/fc1b37d2-es,,,,,,,0,0.0,0,0,6,,,,SDG 15: Life on Land
1,,Nepal,2021,,"World Bank, Washington, DC",https://doi.org/10.1596/35500,,846,2025-05-24 11:56:20,book,10.1596/35500,,,,,,,1,0.25,0,0,4,"No AccessOther Environmental Study1 Jan 2021NepalSustainable Solid Waste Management in Mountain AreasAuthors/Editors: World BankWorld Bankhttps://doi.org/10.1596/35500SectionsAboutView ChaptersPDF (3 MB) ToolsAdd to favoritesDownload CitationsTrack Citations ShareFacebookTwitterLinked In Abstract: Nepal conjures up images of the Himalayas, climbing expeditions, tranquility in nature, and adventure holidays, making the country one of the most sought-after destinations for nature-based tourism. Ecologically sensitive areas as well as mountainous regions face some similar challenges when it comes to solid waste management (SWM). This study recommends that solutions need to be steadily built on a framework in order to successfully and sustainably manage mountain waste. This report presents various recommendations and implementable actions that may be adopted in a phased manner in order to overcome SWM challenges faced in mountain areas. The presented recommendations to manage solid waste in mountain areas are generally aligned with the integrated SWM framework and are summarized in the report. This study represents the first attempt of the World Bank to examine SWM issues in these unique, ecologically fragile areas that face concurrent challenges of high poverty and increasing pressures from tourism development. Chapter one gives introduction. Chapter two discusses the current landscape of the SWM sector in Nepal. In chapter three, the report investigates the current situation regarding SWM in the mountain areas of Nepal. Chapter four looks at the complexity of managing solid waste in mountain areas as well as the various challenges and opportunities that arise. Chapter five presents a framework or foundation on which solutions can be steadily built and presents recommendations and related implementable actions along a phased approach. In conclusion, chapter six briefly summarizes the role of the World Bank in the SWM sector and how it can provide support to clients to improve SWM services and practices in mountain areas in the South Asia region and elsewhere. Previous bookNext book FiguresreferencesRecommendeddetails View Published: January 2021 Copyright & Permissions Related RegionsSouth AsiaRelated CountriesNepalRelated TopicsEnvironmentWater Supply and Sanitation KeywordsMUNICIPAL WASTE PDF DownloadLoading ...",,,SDG 15: Life on Land
0,,Report by Nepal,2019,Trade Policy Reviews,WTO,https://doi.org/10.30875/5260d3c7-en,,867,2025-05-24 11:56:20,book-chapter,10.30875/5260d3c7-en,2518-9301,,,,111.0,131.0,0,0.0,0,0,6,"“We are currently safe and well here. We felt the earthquake and many aftershocks, and continue to wonder whether there will be another big earthquake (which is a possibility) or whether this is it. We are all a little on edge, and jump at any rumble, even if it's just a motorbike or truck. I suspect that will be the case for a while. Thankfully we are away from the hardest hit areas, and although there are cracks and other evidence of the recent quakes, everything is still standing. We are starting to get a trickle of patients coming in to our hospital, as the hospitals in Kathmandu are overwhelmed. Most likely that will steadily increase over the next number of days. We're in the process of planning our response and preparing to send some of our doctors out to other places that need help. I will be staying back here in Tansen and coordinating the surgical service here. If/when things start to get busy, we will cancel elective surgeries for the time being. There aren't many hospitals outside of Kathmandu that are equipped to handle something like this, and Tansen is well known.",,,SDG 15: Life on Land
0,,Nepal,2019,,United Nations Publications,https://doi.org/10.18356/6656e957-en,,898,2025-05-24 11:56:20,component,10.18356/6656e957-en,,,,,,,0,0.0,0,0,6,,,,SDG 15: Life on Land
0,,Nepal,2019,,United Nations Publications,https://doi.org/10.18356/6656e957-en,,905,2025-05-24 11:56:20,component,10.18356/6656e957-en,,,,,,,0,0.0,0,0,6,,,,SDG 15: Life on Land
0,,"Nepal Country Program Evaluation: World Bank Group Support to Nepal, Fiscal Years 2014–23 (Approach Paper)",2024,,"Washington, DC: World Bank",https://doi.org/10.1596/ieg186196,,910,2025-05-24 11:56:20,book,10.1596/ieg186196,,,,,,,0,0.0,0,0,1,"This Country Program Evaluation (CPE) will assess the performance of the World Bank Group's support to Nepal in achieving its development objectives between 2014 and 2023. The evaluation will focus on the Bank Group's support to Nepal as it tackled its long-term development challenges while undertaking political and institutional reforms relating to the shift to federalism and responding to multiple shocks and disasters. This period covered by this evaluation spans the last two country strategies—the FY14–18 Country Partnership Strategy (CPS) and the FY19–23 Country Partnership Framework (CPF). The CPE will assess the adaptive relevance and coherence of the Bank Group–supported program by examining how the Bank Group has adapted its support over time in response to changing conditions and priorities. This will include an examination of the Bank Group's response to the 2015 earthquakes and the COVID-19 pandemic. The evaluation will assess the Bank Group's work in three important thematic areas—resilience to natural disasters, federalism, and jobs and private sector development—in greater depth.",,,SDG 15: Life on Land
0,,Nepal,2017,,United Nations Publications,https://doi.org/10.18356/df44a731-en,,933,2025-05-24 11:56:20,component,10.18356/df44a731-en,,,,,,,0,0.0,0,0,8,"Floods, earthquakes, forest fires, landslides, and other natural hazard are common in Nepal. Among them, the flood is one of the natural disasters and that occurred in the Narayani River basin. The Narayani River Basin's exposures and vulnerabilities are at danger from a flood catastrophe of this kind, hence this studies attempts to reduce and control the risk of flooding in order to better manage disasters. The factors of flood hazard, flood exposures, and flood vulnerability are investigated as part of the ward-level flood risk assessment, which aims to prevent and manage the flood disaster. The hydraulic model (HEC-RAS) for the 2018 flood event was used in this study to create the GIS- based modeling of the flood inundation maps. Additionally, it calculated the various return periods for floods in the river basin—5, 10, 25, 50, 75, and 100 years. Furthermore, the flood extent was confirmed using the flood map produced by the Google Earth Engine (GEE) using remotely sensed techniques. For Hydraulic modelling, ALOS/PALSAR Digital Elevation Model (12.5m.) spatial resolution was used. In addition, RAS-MAPPER generated the geometric data for the hydraulic modeling, which was then transferred into HEC-RAS. This data included the cross-section, flow route, streamline, and bank lines. On both sides of the river, the necessary Manning value ""n"" values were computed for every cross-section. The steady-flow models of the anticipated flood hydrographs were created using the hydraulic model. Google Earth Engine (GEE) flood maps generated from Sentinel-1C radar satellite data were used to validate the results for the 2018 flood events. When comparing the simulated result's flood inundation area with the remote sensing data's flood area, the overlap area for the 2018 flood event is 65%. Additionally, the flood area is verified. In addition, the hydraulic model generated flow conditions for 5, 10, 25, 50, 75, and 100 year return periods. The river basin's surface water level and flood extent are both progressively rising. In order to effectively manage and prepare for potential flood hazards in the study area, an analysis of the flood risk assessment was conducted by taking into consideration three primary factors: the flood hazard map, flood exposure, and flood vulnerability. The layers of the population, crops, schools, hospitals, and road network were all exposed to flooding, and the factors that determined flood vulnerabilities were literacy, urban area, and agecomposition (less than 14 and more than 65). The higher flood risk area was found in Ward number 1, 3, 4,16,18,26 of Bharatpur metropolitan, Gaindakot municipality ward number 1 and 12, 15 of Madhyabindu Municipality.",,,SDG 15: Life on Land
0,,Map of Nepal,2023,Glimpses of Hope,Berghahn Books,https://doi.org/10.1515/9781800738119-003,,957,2025-05-24 11:56:20,book-chapter,10.1515/9781800738119-003,,,,,,,0,0.0,0,0,2,,https://www.degruyter.com/document/doi/10.1515/9781800738119-003/xml,,SDG 15: Life on Land
0,,"Nepal Country Program Evaluation: World Bank Group Support to Nepal, Fiscal Years 2014–23 (Approach Paper)",2024,,World Bank,https://doi.org/10.1596/40888,,958,2025-05-24 11:56:20,monograph,10.1596/40888,,,,,,,0,0.0,0,0,1,,,,SDG 15: Life on Land
0,"A Dhungana, HP Ghimire",Patterns of Cancer Occurrence in Nepal,2019,Journal of Gandaki Medical College-Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/jgmcn.v12i1.22601,,340,2025-05-24 11:56:20,journal-article,10.3126/jgmcn.v12i1.22601,2070-4259,,12.0,1.0,9.0,12.0,0,0.0,0,2,6,"Background: Cancer is a public health problem throughout the world and Nepal is not an exception. Actual information on pattern of cancer morbidity and mortality is possible only from population-based registry, which unfortunately is lacking in Nepal. Objectives: The objective of this study is to determine the pattern of cancer occurrence in Nepal with respect to different pertinent variables. Methods: A descriptive cross sectional study was done among 198 admitted patients from Bhaktapur Cancer Hospital using semi-structured interview schedule. Data entry and analysis was done on IBM SPSS V20. Descriptive statistical measures were employed. Results: This study showed that cancer was seen in advanced age group with no sex wise variations. Majority was married, literate, from rural area, of upper caste and upper lower socioeconomic status. Cancer of lung, rectum and bile duct were more frequent in males in contrary to that of breast, ovary and cervix in females. Malignant neoplasm of digestive organs in males and that of female genital organs in females were the commonest to occur according to ICD-10 classification. Conclusions: Cancer is rapidly emerging non-communicable disease throughout the world. Despite lack of population based disease registry, patterns of disease from this hospital study emphasize prioritizing the health promotive activities against cancer in the general population.",https://www.nepjol.info/index.php/JGMCN/article/download/22601/19232,,SDG 15: Life on Land
2,"A. Pandey, R. Kotru, N. Pradhan",A Framework for the Assessment of Cultural Ecosystem Services of Sacred Natural Sites in the Hindu Kush Himalayas; Based on fieldwork in the Kailash Sacred Landscape regions of India and Nepal - ICIMOD Working Paper 2016/8,2016,,International Centre for Integrated Mountain Development (ICIMOD),https://doi.org/10.53055/icimod.615,,123,2025-05-24 11:56:20,report,10.53055/icimod.615,,,,,,,2,0.22,1,3,9,,,,SDG 15: Life on Land
0,A.B. Joshi,Vaccination should be a priority approach for Japanese encephalitis prevention in Nepal,2024,Journal of Institute of Medicine Nepal,"Institute of Medicine, Nepal",https://doi.org/10.59779/jiomnepal.211,,488,2025-05-24 11:56:20,journal-article,10.59779/jiomnepal.211,1993-2987,,28.0,1.0,1.0,2.0,0,0.0,0,1,1,<jats:p>N/A</jats:p>,https://www.jiomnepal.edu.np/index.php/jiomnepal/article/download/211/195,,SDG 15: Life on Land
0,"Aadesh Budhathoki, Naresh Kazi Tamrakar",Durability of sandstones from Sub-Himalaya of central Nepal,2022,Journal of Nepal Geological Society,Nepal Journals Online (JOL),https://doi.org/10.3126/jngs.v63i01.50823,,344,2025-05-24 11:56:20,journal-article,10.3126/jngs.v63i01.50823,2676-1378,,,,13.0,24.0,0,0.0,0,2,3,"The Sub-Himalaya of Nepal experiences sub-tropical climate where geologically young and delicate sedimentary rocks are prone to chemical and physical weathering and consequent erosion. The main aim of this study is to identify and evaluate the durability characteristics of some sandstones against slaking, freezing-thawing and abrasion. Lithosomes were characterized in the field. The following laboratory tests included measurements of dry density, specific gravity, water absorption, Slake Durability Index (SDI), Sulphate Soundness (SS), and Los Angles Abrasion (LAA). Sandstones from the Lower Siwalik Subgroup (LSS) are massive to cross-stratified, very fine- to medium-grained, and occasionally calcareous, whereas the sandstone from the Middle Siwalik Subgroup (MSS) are mostly cross-stratified to few massive, medium- to coarse-grained with salt-and-pepper appearance, and uncommonly calcareous. Sandstones have four different types of deterioration and had high to extremely high SDI. The majority of the sandstones have displayed similar slaking tendencies. Under the five-cycle SS test, the majority of sandstones from LSS and MSS have experienced low final weight loss (below 10%). However, two from LSS and three from MSS have experienced greater final weight loss. The LAA values range from 29.66% to 99.14%, and except two sandstones from LSS, rest of the samples have exceeded 45% abrasion showing they were incompetent in terms of abrasion test, and are highly susceptible to abrasion. The uniformity factor ranges from 0.21 to 0.44 indicating that all the sandstones were of non-uniform hardness. Correlation among physical parameter and durability indices was weak to moderate probably because of varied nature of sandstones.",https://www.nepjol.info/index.php/JNGS/article/download/50823/37954,,SDG 15: Life on Land
4,"Aarati Shah, Ramesh Prasad Aacharya",Combating COVID-19 Pandemic in Nepal: Ethical Challenges in an Outbreak,2020,Journal of Nepal Medical Association,Journal of Nepal Medical Association (JNMA),https://doi.org/10.31729/jnma.4959,,401,2025-05-24 11:56:20,journal-article,10.31729/jnma.4959,1815-672X,,58.0,224.0,,,4,0.8,2,2,5,"Pandemic outbreak of COVID-19 is the largest of its kind of this century. All countries throughout theglobe are trying their best to contain the disease and eliminate at the earliest. Efforts are continuingto improve the outcome of the infection in terms of minimizing the morbidity and mortality. As apublic health strategy every state has the responsibility of protecting the health of the communityand such measures includes the preventive measures like social distancing or even lockdown ofthe state as a whole restricting the movement of the people, diagnostic measures like testing thesuspects, contact tracing and isolation of the patients. Treatment of the infected requires decisionsin resource constraint situation particularly ICU beds and ventilators. In the meantime, protectingdoctors, nurses, other health workers as well as frontline workers need personal protective equipmentwhich is a scarce commodity. While doing so there might be a compromise in the individualautonomy, privacy, confidentiality, and social justice for the beneficence for the larger community.This is an attempt to explore the ethical quandaries in relation to combating COVID-19 in Nepal byrelating the issues with the principles of biomedical ethics.",https://www.jnma.com.np/jnma/index.php/jnma/article/download/4959/3148,,SDG 15: Life on Land
1,"Abanish Singh, Ashish Shrestha, Tarakant Bhagat",Fluoride Level in Drinking Water Sources of Eastern Nepal,2019,Journal of Nepal Health Research Council,Nepal Health Research Council,https://doi.org/10.33314/jnhrc.v16i41.1450,,706,2025-05-24 11:56:20,journal-article,10.33314/jnhrc.v16i41.1450,1999-6217,,16.0,41.0,414.0,418.0,1,0.17,0,3,6,"Background: Water is essential for the survival of every living organism of this planet, we humans being no exception to this fact. In context of oral health promotion, fluoride when consumed in recommended level decreases the solubility of enamel to acidic exposure and improves the strength of dental enamel that eventually helps reduce dental caries.So, this study was conducted to estimate the fluoride concentration in drinking water of eastern development region Nepal.Methods: Water samples (165) were randomly collected from drinking water sources of Eastern Development Region, Nepal. Three categories of water samples (municipal, natural, packaged bottle water) each from three most populated cities of every district in the region were collected. The water samples were collected in autoclaved polypropylene plastic vessels. American Public Health Association 4500 F- D method was used for fluoride estimation.Results: Majority of the water samples (88.2%) had fluoride concentration below the optimum as per WHO guideline. Median fluoride concentration of municipal water supply, natural water resources and packaged bottle water was 0.09 ppm (<0.05 to 1.11 ppm), 0.13 ppm (<0.05 to 1.80 ppm) and 0.05ppm (<0.05 ppm to 0.78 ppm) respectively. Median fluoride concentration of Himalayan region, hill region and terai region was 0.17 ppm, 0.10 ppm and 0.07 ppm respectively. Overall median fluoride concentration of eastern development region Nepal was 0.08 ppm (<0.05 pmm to 1.80 ppm). Conclusions: This study illustrated that fluoride concentration of most of the drinking water resources of eastern Nepal was below the recommended optimum level as per WHO guidelines. Keywords: Drinking water sources; eastern Nepal; fluoride concentration.",,,SDG 15: Life on Land
3,"Abhishek Bhandari, Prashant Shah, Naveen Kumar Pandey, Richa Nepal, Ojaswee Sherchand",Anaemia among Patients of Heart Failure in a Tertiary Care Centre of Nepal: A Descriptive Cross-sectional Study,2021,Journal of Nepal Medical Association,Journal of Nepal Medical Association (JNMA),https://doi.org/10.31729/jnma.6486,,411,2025-05-24 11:56:20,journal-article,10.31729/jnma.6486,1815-672X,,59.0,241.0,833.0,838.0,3,0.75,1,5,4,"Introduction: Anaemia is an important comorbidity common in patients with heart failure and is associated with poor clinical status and worse outcomes. In Nepal few studies have evaluated anaemia amongst patients suffering from heart failure. We intended to find out the prevalence of anaemia in patients with heart failure in a tertiary care centre. Methods: This is a descriptive cross-sectional study conducted among patients of heart failure presenting to tertiary care hospital in eastern Nepal from April 2017 to January 2018. Ethical approval was taken from the Institutional Review Committee of a tertiary care centre (reference number: IRC/0842/016). Using the convenience sampling method, 100 patients were enrolled in the study. Blood samples from the patients were taken for haemoglobin and serum iron studies. Data was analysed using Statistical Package for Social Sciences version 11. Point estimate at 95% Confidence Interval was calculated, with frequency and percentage. Results: Among 100 patients with heart failure, 82 (82%) (74.47-89.53 at 95% Confidence Interval) had anaemia. Mean haemoglobin level of the study population was 10.40±2.73 g/dl. Fifty four (54%) of patients had iron deficiency status irrespective of presence or absence of anaemia. Conclusions: Prevalence of anaemia among patients of heart failure in our study was found to be higher than various other homologous international studies.",https://www.jnma.com.np/jnma/index.php/jnma/article/download/6486/3767,,SDG 15: Life on Land
